license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,cccupdatedate,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,10/19/2021,COMPLETE,MR282037,Herbal Pathways,Pittsfield,MA,01201,42.453977,-73.221252,1315 East Street,,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.221252 42.4539770),10 West Street,,Allenstown,NH,03275,82-4547914,MRN282037,Tue Dec 10 2019 14:29:17 GMT-0500 (Eastern Standard Time),Fri May 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jan 14 2020 10:43:38 GMT-0500 (Eastern Standard Time),False,,,,,,,,,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 09 2018 15:36:41 GMT-0500 (Eastern Standard Time),Wed Sep 18 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:25:09 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),1317 East St,N/A,Berkshire County,300,10000,01201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/6/2021,COMPLETE,MR282467,"The Old Bank, LLC",Wellfleet,MA,02666,41.937464,-70.021985,10 Main Street,,Wellfleet,MA,02667,POINT (-70.301811 41.698999),POINT (-70.021985 41.9374639),PO Box 2157,,Wellfleet,MA,02667,83-3828109,MRN282467,Tue Feb 11 2020 09:24:18 GMT-0500 (Eastern Standard Time),Fri Nov 15 2019 00:00:00 GMT-0500 (Eastern Standard Time),,False,,,,,,,,,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Mar 05 2019 11:53:25 GMT-0500 (Eastern Standard Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:33:24 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun May 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),10 Main St,N/A,Barnstable County,300,10000,02666,Truro,Barnstable,41.698999,-70.301811,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283511,Charles River Remedies LLC,Cambridge,MA,02138,42.374468,-71.120215,31 Church Street,,Cambridge,MA,02138,POINT (-71.275566 42.459085),POINT (-71.120215 42.374468),907 Massachusetts Avenue,,Cambridge,MA,02139,84-3317990,MRN283511,Fri Apr 23 2021 12:47:58 GMT-0400 (Eastern Daylight Time),Mon Mar 29 2021 13:08:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 14:02:39 GMT-0400 (Eastern Daylight Time),True,yes,EE202148,APPROVED,EE202148,EE202148,,,,Not a DBE,,,,Thu May 07 2020 15:02:08 GMT-0400 (Eastern Daylight Time),Mon May 03 2021 09:51:30 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:51:01 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jun 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),31 Church St,N/A,Middlesex County,,5000,02138,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284636,SunnyDayz Inc.,Deerfield,MA,01342,42.549057,-72.600918,0 Greenfield Road,Lot 105-7 and Lot 159-14,Deerfield,MA,01342,POINT (-72.573941 42.587072),POINT (-72.600917 42.5490569),55 Locust Street,,Lynn,MA,01904,87-2590830,MRN284636,Thu Jul 28 2022 11:47:49 GMT-0400 (Eastern Daylight Time),Thu Apr 21 2022 13:58:45 GMT-0400 (Eastern Daylight Time),Sun Nov 13 2022 19:11:11 GMT-0500 (Eastern Standard Time),False,no,,,,,,,,Not a DBE,,,,Mon Apr 11 2022 20:02:36 GMT-0400 (Eastern Daylight Time),Fri Aug 12 2022 08:53:10 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:19:48 GMT-0400 (Eastern Daylight Time),Sun Nov 13 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Nov 13 2023 03:00:00 GMT-0500 (Eastern Standard Time),,Lot 150-7 and Lot 159-14,Franklin County,1500,10000,01342,Deerfield,Franklin,42.587072,-72.573941,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/10/2023,COMPLETE,MR284009,Massachusetts Citizens for Social Equity LLC,Boston,MA,02125,42.320957,-71.07267,1508 Dorchester Avenue,,Dorchester,MA,02122,POINT (-71.073493 42.334948),POINT (-71.072670 42.320957),1508 Dorchester Avenue,,Dorchester,MA,02122,83-3011333,MRN284009,Thu Apr 01 2021 17:13:31 GMT-0400 (Eastern Daylight Time),Wed Mar 24 2021 09:26:01 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jan 04 2021 10:36:51 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 10:25:47 GMT-0400 (Eastern Daylight Time),Thu May 13 2021 12:30:19 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 15 2023 04:00:00 GMT-0400 (Eastern Daylight Time),561 Dudley St,N/A,Suffolk County,1500,10000,02125,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,8/2/2021,COMPLETE,MR282161,High Hopes LLC,Hopedale,MA,01747,42.104309,-71.510436,"1 Menfi Way, Unit 9",,Hopedale,MA,01747,POINT (-71.840209 42.329642),POINT (-71.510435 42.1043090),8 Hope St,,Hopedale,MA,01747,83-2788648,MRN282161,Wed Aug 12 2020 16:33:32 GMT-0400 (Eastern Daylight Time),Wed Jun 10 2020 13:37:00 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Not a DBE,,,Thu Jun 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 10 2018 11:35:10 GMT-0500 (Eastern Standard Time),Fri Aug 14 2020 12:24:52 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 14:17:11 GMT-0400 (Eastern Daylight Time),Tue Sep 27 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Oct 16 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1 Menfi Way,N/A,Worcester County,1500,10000,01747,Hopedale,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,2/10/2023,COMPLETE,MR283714,"Thrive Cultivation & Dispensary, LLC",Shirley,MA,01464,42.530338,-71.664574,53 Midland Drive,,Waltham,MA,02451,POINT (-71.275566 42.459085),POINT (-71.664574 42.530338),53 Midland Drive,,Waltham,MA,02451,84-3572060,MRN283714,Fri Dec 11 2020 14:10:55 GMT-0500 (Eastern Standard Time),Tue Dec 08 2020 12:50:10 GMT-0500 (Eastern Standard Time),Thu Jun 10 2021 10:10:35 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Not a DBE,,,Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 31 2020 17:37:33 GMT-0400 (Eastern Daylight Time),Thu Dec 17 2020 12:10:38 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 14:09:09 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),114 Lancaster Rd,(FKA 130 Lancaster Road),Middlesex County,1500,10000,01464,Shirley,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284213,"Sugarloaf Maynard, LLC",Maynard,MA,01754,42.432747,-71.453181,25 Nason Street,,Maynard,MA,01754,POINT (-71.275566 42.459085),POINT (-71.453181 42.4327469),16 Holden Road,,Belmont,MA,02478,86-2146564,MRN284213,Sun Jan 15 2023 13:49:27 GMT-0500 (Eastern Standard Time),Wed Mar 30 2022 14:52:04 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 10:26:44 GMT-0400 (Eastern Daylight Time),False,no,,,,,,,,Not a DBE,,,,Mon Apr 12 2021 14:54:40 GMT-0400 (Eastern Daylight Time),Fri Jan 27 2023 16:11:02 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:16:46 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),25 Nason St,N/A,Middlesex County,1500,10000,01754,Maynard,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MR281259,"Mission MA, Inc.",Worcester,MA,01605,42.299151,-71.764896,640 Lincoln St.,,Worcester,MA,01605,POINT (-71.840209 42.329642),POINT (-71.764895 42.2991510),5060 N. 40th Street,Suite 120,Phoenix,AZ,85018,47-3906035,MRN281259,Thu Feb 07 2019 08:58:27 GMT-0500 (Eastern Standard Time),Fri Dec 07 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 21 2019 11:36:52 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201863,RP201863,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 16:03:51 GMT-0400 (Eastern Daylight Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu May 16 2019 13:35:30 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Dec 19 2023 03:00:00 GMT-0500 (Eastern Standard Time),640 Lincoln St,Suite 200,Worcester County,300,5000,01605,Worcester,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,2/12/2021,COMPLETE,MR282356,"Northempton Enterprises, Inc.",Northampton,MA,01060,42.315977,-72.631061,2 Conz Street,Unit 4,Northampton,MA,01060,POINT (-72.62073 42.322256),POINT (-72.631061 42.3159769),2 Conz Street,Unit 4,Northampton,MA,01060,83-1994260,MRN282356,Mon Feb 24 2020 13:17:13 GMT-0500 (Eastern Standard Time),Thu Oct 10 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon May 11 2020 09:34:22 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 30 2019 13:07:12 GMT-0500 (Eastern Standard Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 08 2020 15:00:11 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),2 Conz St,"Units #6, #2C, #4, #2A",Hampshire County,300,10000,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282587,Tree Market Lynn LLC,Lynn,MA,01904,42.47683,-70.956938,One International Place,Suite 3700,Boston,MA,02110,POINT (-70.970827 42.635475),POINT (-70.956937 42.47683),10 Fiddler Crab Lane,,Mashpee,MA,02649,85-2252539,MRN282587,Fri Sep 11 2020 12:31:20 GMT-0400 (Eastern Daylight Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 20 2020 16:31:56 GMT-0500 (Eastern Standard Time),False,,,,,,,,,Not a DBE,,,,Mon Apr 08 2019 14:19:59 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 10:33:29 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:26:37 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),100 Ford St,N/A,Essex County,300,10000,01904,Lynn,Essex,42.635475,-70.970827,Northeast,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282314,"Comm Ave Canna, Inc.",Brookline,MA,02215,42.351524,-71.122124,1030 Commonwealth Ave,2nd Floor,Brookline,MA,02215,POINT (-71.073493 42.334948),POINT (-71.122123 42.3515239),1030 Commonwealth Ave,2nd Floor,Brookline,MA,02215,83-1825636,MRN282314,Fri Apr 10 2020 16:16:59 GMT-0400 (Eastern Daylight Time),Wed Sep 11 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,False,,,,,,,,,Not a DBE,,,,Mon Jan 21 2019 09:41:24 GMT-0500 (Eastern Standard Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:39:15 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1030 Commonwealth Ave,Second Floor,Norfolk County,300,10000,02215,Boston,Suffolk,42.334948,-71.073493,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284438,Northeastcann Inc.,Swansea,MA,02777,41.753611,-71.214562,610 GAR Highway,,Swansea,MA,02777,POINT (-71.102131 41.778329),POINT (-71.214562 41.7536109),15 Gould Road,,Bedford,MA,01730,87-1717283,MRN284438,Tue Aug 02 2022 10:05:42 GMT-0400 (Eastern Daylight Time),Mon Dec 06 2021 14:12:54 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,,,,Sun Oct 03 2021 08:05:54 GMT-0400 (Eastern Daylight Time),Fri Aug 19 2022 09:27:13 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 12:43:18 GMT-0500 (Eastern Standard Time),Mon Mar 27 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Mar 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,N/A,Bristol County,1500,10000,02777,Swansea,Bristol,41.778329,-71.102131,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/21/2020,COMPLETE,MR282062,"Mass Alternative Care, Inc.",Amherst,MA,01002,42.371993,-72.533529,55 University Drive,,Amherst,MA,01002,POINT (-72.62073 42.322256),POINT (-72.533529 42.3719930),1247 East Main Street,,Chicopee,MA,01020,46-2915012,MRN282062,Thu Sep 19 2019 23:36:03 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Jan 20 2020 08:37:06 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201836,RPA201836,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Nov 19 2018 10:52:22 GMT-0500 (Eastern Standard Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:28:34 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),55 University Dr,N/A,Hampshire County,300,10000,01002,Amherst,Hampshire,42.322256,-72.62073,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283436,"Pharmacannis Massachusetts, Inc.",Franklin,MA,02038,42.33076,-71.12304,164 Grove Street,,Franklin,MA,02038,POINT (-71.15444 42.199156),POINT (-71.123040 42.3307599),190 South LaSalle,29th Floor,Chicago,IL,60603,46-3307025,MRN283436,Thu Jan 21 2021 17:50:55 GMT-0500 (Eastern Standard Time),Tue Nov 17 2020 13:13:49 GMT-0500 (Eastern Standard Time),,True,no,,,,,APPROVED,RP201821,RPA201821,Not a DBE,,,,Tue Apr 07 2020 16:00:47 GMT-0400 (Eastern Daylight Time),Thu Jan 28 2021 12:30:32 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 14:02:16 GMT-0500 (Eastern Standard Time),Fri Feb 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Apr 07 2024 04:00:00 GMT-0400 (Eastern Daylight Time),232 Boylston St,N/A,Norfolk County,1500,10000,02038,Franklin,Norfolk,42.199156,-71.15444,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282903,"Heka, Inc.",Pittsfield,MA,01201,42.449861,-73.239264,745 East Street,,Pittsfield,MA,01201,POINT (-73.209889 42.396128),POINT (-73.239264 42.4498609),98 Sgt. TM Dion Way,,Westfield,MA,01085,32-0555210,MRN282903,Mon Nov 25 2019 14:32:49 GMT-0500 (Eastern Standard Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201937,RP201937,Not a DBE,,,,Tue Jul 30 2019 09:12:33 GMT-0400 (Eastern Daylight Time),Wed Nov 27 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:16:39 GMT-0500 (Eastern Standard Time),Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),745 East St,N/A,Berkshire County,300,10000,01201,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284277,"Hall Road, LLC",Dudley,MA,01571,42.035535,-71.923082,40 Hall Road,,Dudley,MA,01571,POINT (-71.840209 42.329642),POINT (-71.923081 42.0355350),120 Schofield Avenue,,Dudley,MA,01571,87-1127413,MRN284277,Thu Oct 07 2021 15:04:37 GMT-0400 (Eastern Daylight Time),Mon Sep 13 2021 11:24:24 GMT-0400 (Eastern Daylight Time),,False,no,,,,,,,,Not a DBE,,,,Thu Jun 10 2021 07:35:26 GMT-0400 (Eastern Daylight Time),Fri Oct 08 2021 11:42:46 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:43:17 GMT-0500 (Eastern Standard Time),,,40 Hall Rd,N/A,Worcester County,1500,,01571,Dudley,Worcester,42.329642,-71.840209,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,2/13/2023,COMPLETE,MR284694,Beacon Compassion Inc.,Framingham,MA,01701,42.298549,-71.40782,315 Worcester Road,,Framingham,MA,01701,POINT (-71.275566 42.459085),POINT (-71.407820 42.2985490),12 Post Office Square,6th Floor,Boston,MA,02109,82-2057586,MRN284694,Fri Jul 15 2022 12:58:58 GMT-0400 (Eastern Daylight Time),Tue Jun 28 2022 12:16:34 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201902,RP201902,Not a DBE,,,Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 13 2022 10:46:09 GMT-0400 (Eastern Daylight Time),Fri Aug 05 2022 09:17:31 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 15:59:33 GMT-0400 (Eastern Daylight Time),Wed Oct 19 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),315 Worcester Rd,N/A,Middlesex County,1500,10000,01701,Framingham,Middlesex,42.459085,-71.275566,Central MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/8/2023,COMPLETE,MR284556,Cadella LLC,Quincy,MA,02169,42.244894,-70.972103,715 Washington St.,,Quincy,MA,02169,POINT (-71.15444 42.199156),POINT (-70.972103 42.2448940),715 Washington St.,,Quincy,MA,02169,87-1232388,MRN284556,Thu Jan 27 2022 13:02:43 GMT-0500 (Eastern Standard Time),Fri Jan 21 2022 14:40:25 GMT-0500 (Eastern Standard Time),,False,no,,,,,,,,Not a DBE,,,Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 08 2022 14:55:06 GMT-0500 (Eastern Standard Time),Mon Feb 07 2022 14:29:13 GMT-0500 (Eastern Standard Time),Thu May 12 2022 14:10:31 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),715 Washington St,N/A,Norfolk County,1500,10000,02169,Quincy,Norfolk,42.199156,-71.15444,Metro Boston,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,2/22/2022,COMPLETE,MR281689,"LDE Holdings, LLC.",Wareham,MA,02571,41.780293,-70.737538,74 Snows Pond Rd,,Rochester,MA,02770,POINT (-70.818958 41.978877),POINT (-70.737538 41.780293),74 Snows Pond Rd,,Rochester,MA,02770,30-1147888,MRN281689,Tue Nov 27 2018 19:09:15 GMT-0500 (Eastern Standard Time),Fri Sep 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 07 2019 16:40:50 GMT-0500 (Eastern Standard Time),False,,,,,,,,,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jul 06 2018 22:04:48 GMT-0400 (Eastern Daylight Time),Fri Nov 30 2018 00:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 24 2019 15:58:17 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),6 Thatcher Ln,N/A,Plymouth County,300,5000,02571,Wareham,Plymouth,41.978877,-70.818958,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/8/2021,COMPLETE,MR281258,"The Haven Center, Inc.",Provincetown,MA,02657,42.052188,-70.186018,245 Route 6A,,Orleans,MA,02653,POINT (-70.301811 41.698999),POINT (-70.186018 42.0521880),Po Box 2036,,Orleans,MA,02653,47-4353074,MRN281258,Tue May 07 2019 11:49:54 GMT-0400 (Eastern Daylight Time),Tue Mar 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 24 2019 12:16:12 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201922,RP201922,Not a DBE,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 15:22:48 GMT-0400 (Eastern Daylight Time),Fri Apr 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 27 2019 16:27:35 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 24 2023 04:00:00 GMT-0400 (Eastern Daylight Time),310 Commercial St,N/A,Barnstable County,300,5000,02657,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,2/17/2021,COMPLETE,MR282318,HIGHMINDED LLC,Great Barrington,MA,01230,42.199472,-73.360407,126 Main Street,,Great Barrington,MA,01230,POINT (-73.209889 42.396128),POINT (-73.360406 42.199472),126 Main Street,,Great Barrington,MA,01230,83-0990966,MRN282318,Mon Dec 16 2019 16:05:32 GMT-0500 (Eastern Standard Time),Wed Oct 02 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 13 2020 10:14:06 GMT-0400 (Eastern Daylight Time),False,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jan 22 2019 02:16:34 GMT-0500 (Eastern Standard Time),Thu Feb 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:16:06 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),126 Main St,N/A,Berkshire County,300,10000,01230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,8/8/2023,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
