application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,ccclastupdated,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281740,"The Hub Craft, LLC",Fitchburg,1420.0,,,25 Newport Street,,Fitchburg,MA,91775,POINT (-71.840209 42.329642),POINT (-71.774523 42.5662639),308 N. California Street,,San Gabriel,CA,91775,84-1927817,MPN281740,Wed Apr 08 2020 10:03:20 GMT-0400 (Eastern Daylight Time),Thu Feb 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Minority-Owned Business,,,,Fri Aug 09 2019 11:41:01 GMT-0400 (Eastern Daylight Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:58:27 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 16 2022 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.566264,-71.774523,,"The Hub Craft, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Microbusiness,Expedited Review - License Type,Expedited,License Type,PROVISIONAL LICENSE,,COMPLETE,MB281863,"Tastebud Farms, LLC",Lowell,1851.0,,,70 Wilbur Street,U2,Lowell,MA,1851,POINT (-71.275566 42.459085),POINT (-71.349571 42.6242609),70 Wilbur Street,U2,Lowell,MA,1851,86-1247153,MBN281863,Tue Dec 21 2021 14:32:41 GMT-0500 (Eastern Standard Time),Wed Nov 03 2021 10:36:38 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Sat Apr 11 2020 18:54:54 GMT-0400 (Eastern Daylight Time),Thu Dec 23 2021 13:55:10 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:25:42 GMT-0500 (Eastern Standard Time),Mon Aug 01 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 01 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,625.0,1851.0,Lowell,Middlesex,42.459085,-71.275566,Northeast,1/29/2024,Unit 2,MA,42.624261,-71.349572,,"Tastebud Farms, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MP281839,Medicine Man Solutions,Taunton,2780.0,,,144 W Brittania St,,Taunton,MA,2780,POINT (-71.102131 41.778329),POINT (-71.101212 41.91778),PO Box 6045,,New Bedford,MA,2742,84-4482004,MPN281839,Fri Dec 02 2022 14:59:29 GMT-0500 (Eastern Standard Time),Tue Aug 16 2022 10:35:44 GMT-0400 (Eastern Daylight Time),Tue Jan 17 2023 14:44:56 GMT-0500 (Eastern Standard Time),True,yes,SE304323,,,,,,,Not a DBE,,,,Sat Feb 01 2020 19:00:32 GMT-0500 (Eastern Standard Time),Fri Dec 02 2022 08:18:11 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 13:17:19 GMT-0500 (Eastern Standard Time),Tue Jan 17 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 17 2024 03:00:00 GMT-0500 (Eastern Standard Time),,5000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,1/29/2024,,MA,41.91778,-71.101212,SE304323,Medicine Man Solutions,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5836,Massachusetts Caregivers LLC,,,,,405 Deerfield St.,,Greenfield,MA,1301,,,52 B Northampton St.,,Easthampton,MA,1027,12-1234567,PMDA5836,Tue Nov 02 2021 11:29:07 GMT-0400 (Eastern Daylight Time),Fri Oct 29 2021 12:44:46 GMT-0400 (Eastern Daylight Time),,True,,SE303999,,,,,,,Not a DBE,,,,Sat May 29 2021 20:15:03 GMT-0400 (Eastern Daylight Time),Fri Nov 05 2021 07:22:45 GMT-0400 (Eastern Daylight Time),Mon Nov 08 2021 07:22:57 GMT-0500 (Eastern Standard Time),Mon Nov 08 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 08 2023 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,1/29/2024,,MA,,,SE303999,Massachusetts Caregivers LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,2/7/2022,COMPLETE,MP281644,"Lazy River Products, LLC",Dracut,1826.0,,,145 Broadway Rd,,Dracut,MA,1826,POINT (-71.275566 42.459085),POINT (-71.293985 42.6753700),19 Cardiff Rd,,Windham,NH,3087,83-4312366,MPN281644,Thu Dec 05 2019 13:30:10 GMT-0500 (Eastern Standard Time),Wed Oct 30 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 14:28:51 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 09 2019 22:29:04 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:20:54 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1826.0,Dracut,Middlesex,42.459085,-71.275566,Northeast,1/29/2024,,MA,42.67537,-71.293985,,"Lazy River Products, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,3/29/2019,COMPLETE,MP281427,"Berkshire Roots, Inc.",Pittsfield,1201.0,,,501 Dalton Ave,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.212294 42.4655780),501 Dalton Ave,,Pittsfield,MA,1201,81-5430971,MPN281427,Thu Aug 30 2018 16:05:20 GMT-0400 (Eastern Daylight Time),Wed Jul 25 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 30 2018 11:38:27 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201903,RP201903,Not a DBE,,,Thu Feb 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 03 2018 09:27:37 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 04 2018 15:19:19 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Tue Apr 29 2025 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1201.0,Pittsfield,Berkshire,42.396128,-73.209889,Western MA,1/29/2024,,MA,42.465578,-73.212294,,"Berkshire Roots, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR284801,"CTDW Beverly, LLC",Beverly,1915.0,,,3 Dodge Street,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.881432 42.543872),3 Dodge Street,,Salem,MA,1970,88-4233104,MRN284801,Mon Jun 05 2023 18:36:44 GMT-0400 (Eastern Daylight Time),Tue Jan 31 2023 16:30:17 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Wed Nov 02 2022 10:56:52 GMT-0400 (Eastern Daylight Time),Thu Jun 15 2023 13:28:56 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 13:55:25 GMT-0400 (Eastern Daylight Time),Wed Jul 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1915.0,Beverly,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.543872,-70.881432,,"CTDW Beverly, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Microbusiness Delivery,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,DE201067,Aunty Budz LLC,,,,,"34 North Maple Street, Unit 19",,Florence,MA,1062,,,17 Brookline Avenue,,Holyoke,MA,1040,88-1215036,DEN201067,Wed Sep 06 2023 22:26:31 GMT-0400 (Eastern Daylight Time),Wed Aug 16 2023 15:13:29 GMT-0400 (Eastern Daylight Time),Mon Dec 04 2023 10:53:33 GMT-0500 (Eastern Standard Time),True,,SE304852,,,,,,,,,,,Thu Oct 13 2022 17:21:46 GMT-0400 (Eastern Daylight Time),Fri Sep 15 2023 10:29:53 GMT-0400 (Eastern Daylight Time),Fri Sep 22 2023 16:08:17 GMT-0400 (Eastern Daylight Time),Mon Dec 04 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Oct 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,143.84,,,,,,,1/29/2024,,MA,,,,Aunty Budz LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5880,"Pine Delivery, Inc",,,,,5 Michigan Dr,,Natick,MA,1760,,,5 APPLETON RD,,Natick,MA,1760,86-3124235,PMDA5880,Wed Jul 28 2021 17:36:13 GMT-0400 (Eastern Daylight Time),Tue Jul 27 2021 16:15:54 GMT-0400 (Eastern Daylight Time),,True,,SE304970,,,,,,,Minority-Owned Business,,,,Tue Jun 22 2021 09:40:44 GMT-0400 (Eastern Daylight Time),Fri Aug 27 2021 11:24:50 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 11:25:01 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,1/29/2024,,MA,,,,"Pine Delivery, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC283421,"Bloominati Ag, LLC",Northampton,1053.0,,,574 Haydenville Road,,Leeds,MA,1053,POINT (-72.62073 42.322256),POINT (-72.694258 42.3667670),574 Haydenville Road,,Leeds,MA,1053,85-3867737,MCN283421,Sat Apr 24 2021 12:57:16 GMT-0400 (Eastern Daylight Time),Thu Apr 01 2021 09:30:36 GMT-0400 (Eastern Daylight Time),Tue Oct 12 2021 14:04:48 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Thu Mar 11 2021 07:00:27 GMT-0500 (Eastern Standard Time),Fri Apr 30 2021 08:27:46 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:50:34 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),200.0,1250.0,1053.0,Leeds,Hampshire,42.322256,-72.62073,,1/29/2024,,MA,42.366767,-72.694258,,"Bloominati Ag, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,10/7/2020,COMPLETE,MR282519,Ganesh Wellness Inc.,West Boylston,1583.0,,,50 Congress St. Suite 420,,Boston,MA,2109,POINT (-71.840209 42.329642),POINT (-71.783381 42.3586499),62 Church Hill Rd,,Newtown,CT,6470,82-4520628,MRN282519,Mon Mar 09 2020 20:37:29 GMT-0400 (Eastern Daylight Time),Mon Oct 28 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Minority-Owned Business | Woman-Owned Business,,,Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Mar 25 2019 13:12:57 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Fri May 08 2020 14:17:49 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1583.0,West Boylston,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.35865,-71.783381,,Ganesh Wellness Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282951,Mint Cultivation Facilities LLC,Palmer,1609.0,,,25 Ware Street,,Palmer,MA,1609,POINT (-71.840209 42.329642),POINT (-72.318540 42.1791890),21001 N. Tatum Blvd. #1630-486,,Phoenix,AZ,85050,85-1773313,MCN282951,Wed Sep 30 2020 13:18:37 GMT-0400 (Eastern Daylight Time),Tue Aug 18 2020 15:58:37 GMT-0400 (Eastern Daylight Time),Tue Jan 19 2021 16:45:33 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Fri Jul 24 2020 14:13:15 GMT-0400 (Eastern Daylight Time),Thu Oct 01 2020 11:47:16 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:38:16 GMT-0500 (Eastern Standard Time),Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 21 2023 03:00:00 GMT-0500 (Eastern Standard Time),600.0,5000.0,1609.0,Worcester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.179189,-72.318541,,Mint Cultivation Facilities LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,6/5/2020,COMPLETE,MR281362,"Cannabis Connection, Inc",Westfield,1085.0,,,40 Westfield Industrial Park,,Westfield,MA,1085,POINT (-72.571312 42.12756),POINT (-72.729416 42.1419080),40 Westfield Industrial Park,,Westfield,MA,1085,83-2261272,MRN281362,Fri Nov 15 2019 11:20:53 GMT-0500 (Eastern Standard Time),Tue Aug 13 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 14:19:44 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue May 01 2018 13:51:04 GMT-0400 (Eastern Daylight Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:25:12 GMT-0500 (Eastern Standard Time),Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 22 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,1085.0,Westfield,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.141908,-72.729416,,"Cannabis Connection, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103107,Gram Delivers LLC.,,,,,"33 Wales Ave, Unit D Avon, MA. 02322",,Avon,MA,2322,,,"33 Wales Ave, Unit D Avon, MA. 02322",,Avon,MA,2322,85-2814521,PDOA103107,Wed Oct 21 2020 11:18:34 GMT-0400 (Eastern Daylight Time),Wed Oct 21 2020 11:23:35 GMT-0400 (Eastern Daylight Time),,True,,SE303673,APPROVED,EE202204,,,,,Not a DBE | Minority-Owned Business,,,,Wed Jun 03 2020 15:50:01 GMT-0400 (Eastern Daylight Time),Thu Oct 22 2020 16:00:53 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 09:26:08 GMT-0400 (Eastern Daylight Time),Mon Oct 26 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 26 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,1/29/2024,,MA,,,SE303673,Gram Delivers LLC.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MP282030,Trifecta Farms Corp,Brimfield,1010.0,,,142 New Holland Road,,Brimfield,MA,1010,POINT (-72.571312 42.12756),POINT (-72.180937 42.0937959),58 Agard Road,,Brimfield,MA,1010,85-3990569,MPN282030,Thu Apr 08 2021 06:45:59 GMT-0400 (Eastern Daylight Time),Tue Feb 23 2021 16:24:32 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 11 2021 13:44:23 GMT-0500 (Eastern Standard Time),Mon May 03 2021 09:52:25 GMT-0400 (Eastern Daylight Time),Thu Jul 15 2021 16:46:09 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 18 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1010.0,Brimfield,Hampden,42.12756,-72.571312,Central MA,1/29/2024,,MA,42.093796,-72.180937,,Trifecta Farms Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281666,"United Cultivation, LLC",Ashby,1431.0,,,601-603 Fitchburg State Road,,Ashby,MA,1431,POINT (-71.275566 42.459085),POINT (-71.791634 42.6479840),PO Box 966,,Groton,MA,1450,83-2715774,MPN281666,Sun Dec 29 2019 19:45:16 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Not a DBE,,,,Sun May 12 2019 22:33:45 GMT-0400 (Eastern Daylight Time),Mon Jan 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:26:13 GMT-0500 (Eastern Standard Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1431.0,Ashby,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,,MA,42.647984,-71.791635,,"United Cultivation, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,12/16/2022,COMPLETE,MR283113,"B.O.T. REALTY, LLC",Fitchburg,1420.0,,,223 LUNENBURG ST,,FITCHBURG,MA,1420,POINT (-71.840209 42.329642),POINT (-71.780385 42.5848829),227 LUNENBURG ST,,FITCHBURG,MA,1420,20-5109733,MRN283113,Thu Jul 29 2021 09:14:00 GMT-0400 (Eastern Daylight Time),Thu Apr 08 2021 16:19:41 GMT-0400 (Eastern Daylight Time),Sat Nov 27 2021 14:40:54 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Nov 10 2019 14:24:01 GMT-0500 (Eastern Standard Time),Mon Aug 23 2021 14:47:13 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 14:33:41 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 27 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.584883,-71.780386,,"B.O.T. REALTY, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD6087,"Bando Alternative Group Delivery, LLC",,,,,"521 American Legion hwy.,",,Westport,MA,2790,,,"549 American Legion Hwy.,",STE 13,Westport,MA,2790,86-1203566,PMDA6087,Fri Dec 08 2023 10:08:10 GMT-0500 (Eastern Standard Time),Wed Nov 29 2023 12:30:27 GMT-0500 (Eastern Standard Time),,True,,SE304960,,,,,,,Not a DBE,,,,Thu Nov 16 2023 16:20:08 GMT-0500 (Eastern Standard Time),Tue Dec 05 2023 13:18:16 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 13:18:51 GMT-0500 (Eastern Standard Time),Fri Dec 08 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Dec 08 2025 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,1/29/2024,,MA,,,,"Bando Alternative Group Delivery, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MR284213,"Sugarloaf Maynard, LLC",Maynard,1754.0,,,25 Nason Street,,Maynard,MA,1754,POINT (-71.275566 42.459085),POINT (-71.453181 42.4327469),16 Holden Road,,Belmont,MA,2478,86-2146564,MRN284213,Sun Jan 15 2023 13:49:27 GMT-0500 (Eastern Standard Time),Wed Mar 30 2022 14:52:04 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 10:26:44 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Mon Apr 12 2021 14:54:40 GMT-0400 (Eastern Daylight Time),Fri Jan 27 2023 16:11:02 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 15:16:46 GMT-0400 (Eastern Daylight Time),Sat May 06 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon May 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1754.0,Maynard,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,,MA,42.432747,-71.453181,,"Sugarloaf Maynard, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/3/2021,COMPLETE,MR282032,"Evergreen Strategies, LLC",North Adams,1247.0,,,52 Whispering Way,,Stow,MA,1775,POINT (-73.209889 42.396128),POINT (-73.142037 42.6982319),52 Whispering Way,,Stow,MA,1775,82-5252215,MRN282032,Mon Dec 09 2019 14:03:26 GMT-0500 (Eastern Standard Time),Fri Jul 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 06 2020 10:06:59 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 07 2018 18:33:53 GMT-0500 (Eastern Standard Time),Mon Oct 07 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:22:12 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1247.0,North Adams,Berkshire,42.396128,-73.209889,Western MA,1/29/2024,,MA,42.698232,-73.142037,,"Evergreen Strategies, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,10/12/2022,COMPLETE,MR282476,"Atlantic Medicinal Partners, Inc.",Brockton,2301.0,,,4 Main Street,,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-71.019475 42.0853880),329 Washington Street,,Woburn,MA,1801,82-0991316,MRN282476,Sun Jan 24 2021 16:57:25 GMT-0500 (Eastern Standard Time),Fri Aug 16 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Feb 16 2021 13:01:14 GMT-0500 (Eastern Standard Time),True,no,,,,,APPROVED,RP201846,RP201846,Not a DBE,,,Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 08 2019 12:34:04 GMT-0500 (Eastern Standard Time),Tue Jan 26 2021 09:46:26 GMT-0500 (Eastern Standard Time),Tue Feb 16 2021 12:30:09 GMT-0500 (Eastern Standard Time),Thu Jan 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 16 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,42.085388,-71.019475,,"Atlantic Medicinal Partners, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC282714,"AmeriCann Brands, Inc.",Freetown,2702.0,,,1550 Wewatta Street,2nd Floor,Denver,CO,80202,POINT (-71.102131 41.778329),POINT (-71.078704 41.7796650),1550 Wewatta Street,2nd Floor,Denver,CO,80202,83-2442337,MCN282714,Fri Jul 31 2020 17:10:12 GMT-0400 (Eastern Daylight Time),Mon May 18 2020 09:56:57 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 11:05:32 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 09: 70,001 to 80,000 sq. ft",,Sun Mar 29 2020 12:13:07 GMT-0400 (Eastern Daylight Time),Fri Aug 14 2020 07:26:29 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:12:26 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),2000.0,40000.0,2702.0,Assonet,Bristol,41.778329,-71.102131,,1/29/2024,,MA,41.779665,-71.078704,,"AmeriCann Brands, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
