license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
402R-00538,SAN JUAN STRAINS INC,SAN JUAN STRAINS INC,827 North Main Street,Gunnison,81230,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00538,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00406,APEX INDUSTRIES INC,Harvest House,211 Highway 119,Nederland,80466,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00406,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00360,LIGHTSHADE LABS LLC,Lightshade,1126 South Sheridan Boulevard,Denver,80232,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00360,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00798,KINFOLK FARMS LLC,Kinfolk Farms,83 Davidson Creek Road,Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00798,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00175,ARTEMIS STRATEGIES INC,Terrapin Care Station,1795 Folsom Street,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00175,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00796,KIND LOVE MJH LLC,Kind Love Express,3899 North Quentin Street,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00796,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00157,COLORADO CANNABIS ASSOCIATES LLC,The Spot,748 East Industrial Boulevard,Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00157,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00176,KARING KIND LLC,Karing Kind,5854 Rawhide Court,Boulder,80302,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00176,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00724,COLUMBIA CARE CO INC,Medicine Man,500 East Rogers Road,Longmont,80501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00724,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00240,DOPE APOTHEOSIS INC,Police and Thieves,6302 East Colfax Avenue,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00240,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00787,MAMMOTH DURANGO LLC,The Homestead,927 Highway 3,Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00787,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00797,HIGH OCTANE LLC,HIGH OCTANE LLC,8910 South Interstate 25,Pueblo,81004,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00797,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00475,GARDEN GREENS LLC,Strawberry Fields,4116 Nature Center Road,Pueblo,81003,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00475,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00743,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,3318 South Federal Boulevard,Sheridan,80110,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00743,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00248,SUN HOUSE SALIDA LLC,3D Cannabis Center,248 East US Highway 50,Salida,81201,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00248,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00104,BUILDING BETTER DAYS LLC,REEFER MADNESS,4401 East 46th Avenue Suite B,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00104,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00105,HG LTD,Higher Grade,1269 N Elati Street,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00105,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01001,GRASSBERRIES LLC,GRASSBERRIES LLC,213 US Highway 85 building 2,Ault,80610,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01001,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00267,SBUD LLC,Star Buds,10100 East Montview Boulevard,Aurora,80010,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00267,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00742,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,51701 Highway 6 & 24 ,Glenwood Springs,81601,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00742,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00253,SILVERPEAK CORP,The Dab by Silverpeak - Downtown,"2119 Larimer Street, Unit 1",Denver,80205,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00253,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00860,8058 LLC,Mighty Tree,4755 North Lipan Street,Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00860,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00221,J&R PARTNERS LLC,Native Roots Vail,41290 Highway 6  Unit B5,Avon,81620,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00221,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00112,GREEN KIWI 2 LLC,LivWell,706 East 17th Avenue Suite 102,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00112,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01036,NORTH FORK CURATORS LLC,Jimmy's Joint,119 Grand Avenue,Paonia,81428,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01036,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00087,CENTENNIAL DEVELOPMENT COMPANY LLC,THE HEALING TREE,3995 East 50th Avenue,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00087,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00122,HIGH PLAINZ STRAINS II LLC,HIGH PLAINZ STRAINS II LLC,2506 6th Avenue,Garden City,80631,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00122,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00497,DEL MUNDO LLC,Del Mundo Cannabis,2394 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00497,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00131,GEORGE TOWN CANNABIS INC,Rocky Mountain Cannabis,1410 Argentine Street,Georgetown,80444,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00131,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00544,D & D CONSULTING INC,Kaya Cannabis,1075 South Fox Street,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00544,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00457,HADCAV ENTERPRISES INC,Pure Marijuana Dispensary,5702 East Colfax Avenue,Denver,80220,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00457,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00450,ALTERNATIVE HOLISTIC HEALING LLC,Rocky Mountain Organics,161 Gregory Street,Central City,80427,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00450,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00514,PBS HOLDCO LLC,Star Buds,1405 Santa Fe Drive,Pueblo,81006,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00514,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01020,ZUMA B LLC,The Buzz,1022 North 3rd Street,Grand Junction,81501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01020,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00035,IDAHO SPRINGS LLC,Bonfire Cannabis,15 Colorado Boulevard,Idaho Springs,80452,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00035,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00712,FRONT RANGE BOTANICAL LLC,South Park Farma,"5715 Fairfax Street, Unit C",Commerce City,80022,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00712,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00837,WLCO LLC,THE REPUBLIC,8401 Baseline Road,Boulder,80303,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00837,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00564,81082 LLC,Colorado Cannabis Exchange II,520 Nevada Avenue,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00564,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00861,543 BRYANT STREET LLC,543 BRYANT STREET LLC,543 Bryant Street,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00861,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00460,YUMA WAY LLC,Cherry Peak,4601 East Mississippi Avenue,Glendale,80246,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00460,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00543,HERBAL HEALTH LLC,Local Product of Colorado,419 West 13th Avenue,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00543,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00056,JS INVESTMENTS LLC,JARS Cannabis,"403 16th Street, Suite 1",Denver,80202,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00056,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00377,DP RETAIL 103 LLC,Green Dragon,19151 East Quincy Avenue,Aurora,80015,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00377,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00055,YUMA WAY LLC,Lowell Gardens,3615 West 49th Avenue,Denver,80221,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00055,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00960,HIGH PLAINZ STRAINS OF FORT LUPTON INC,HIGH PLAINZ STRAINS OF FORT LUPTON INC,1330 Factory Circle,Fort Lupton,80621,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00960,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00779,NUVUE PHARMA LLC,NUVUE PHARMA LLC,503 Patton Street,Cortez,81321,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00779,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00383,COLORADO CANNABIS ASSOCIATES LLC,The Spot,453 North Commercial Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00383,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00148,MAKENA UNLIMITED LLC,Makena,2568 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00148,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00054,DJR COLORADO LLC,High Level Health,"1620 Market Street, Suite 5W",Denver,80202,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00054,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00691,SBUD LLC,Star Buds,"9000 Federal Boulevard, Unit B",Federal Heights,80260,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00691,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00807,JW COLORADO LLC,TweedLeaf,6299 Federal Boulevard ,Denver,80221,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00807,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00831,EXIT 243 LLC,Dispensary Exit 243,2235 East Idaho Springs Road ,Idaho Springs,80452,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00831,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00783,PEAK 6010 LLC,Elevate 6010,911 East Main Street,Trinidad,81082,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00783,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00005,CCS of COLORADO LLC,Callie's,777 Canosa Court,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00005,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00580,MONTEM PHARMLABS LIMITED,Northern Standard,513 North Main Street,Alma,80420,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00580,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00764,PERSONALIZED ORGANIC TREATMENTS LLC,Canna Botica,219 North Vallejo Street,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00764,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00224,PLATTE VALLEY DISPENSARY LLC,Platte Valley Dispensary,"2301 7th Street, Suite B",Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00224,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00677,LBW CONSULTING GROUP LLC,Seed & Smith,5070 North Oakland Street,Denver,80239,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00677,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00867,KIND EATERY LLC,THE KIND CASTLE,690 West Victory Way,Craig,81625,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00867,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00718,THE SPACE STATION LLC,The Space Station,206 South Main Street,Longmont,80501,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00718,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00142,ARES STRATEGIES INC,Terrapin Care Station,"1 Broadway, Unit A-150",Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00142,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00003,CORRIDOR 70 LLC,EverBloom,5110 North Race Street,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00003,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01000,DENVER COMPASSIONATE CARE GIVERS INC,Rocky Mountain High,3431 South Federal Boulevard Unit G,Englewood,80110,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01000,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00571,ST EDWARDS LLC,Sun Theory,"210 Edwards Village Boulevard, Suite B110",Edwards,81632,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00571,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00739,10232 LLC,Provisions,10232 Interstate 25,Walsenburg,81089,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00739,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00108,JEM DUTCH ACRES LLC,Earl's,115 Harrison Avenue,Leadville,80461,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00108,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00139,THE HERBAL CURE LLC,THE HERBAL CURE LLC,985 South Logan Street,Denver,80209,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00139,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00116,O LIMITED,SILVER STEM FINE CANNABIS,"1 West 1st Street, Unit 1D",Nederland,80466,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00116,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00290,LIVWELL X LLC,LivWell,19201 East Colfax Avenue,Aurora,80011,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00290,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00138,CARBONDALE GREEN JOINT LLC,The Green Joint,"655 Buggy Circle, Suite A",Carbondale,81623,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00138,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00214,SBUD LLC,Star Buds,"1156 West Dillon Road, Unit 3",Louisville,80027,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00214,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00196,RNR HOLDINGS INC,Cannasseur,922 East Hailey Lane Unit B,Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00196,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00413,DURANGO ORGANICS LLP,DO Crested Butte,"310 North Belleview Avenue, Unit 2",Crested Butte,81224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00413,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00444,JJC ENTERPRISES INC,Rocky Mountain Blaze,78 North Precision Drive,Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00444,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00832,HQ MAMMOTH LLC,High Q Snowmass Village,"45 Snowmass Square, Suite GC-316",Snowmass Village,81615,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00832,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00086,DP RETAIL 115 LLC,Green Dragon,310 North Saint Paul Street,Denver,80206,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00086,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00198,OPTIONS MEDICAL CENTER LLC,Elements,1534 55th Street,Boulder,80303,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00198,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00858,PHOENIX CORP,Mana Cannabis Supply Co,2895 West 8th Avenue,Denver,80204,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00858,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00085,LIVWELL X LLC,LivWell,7795 East Belleview Avenue Unit 2,Denver,80111,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00085,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00362,ST LEADVILLE LLC,Sun Theory,145 Front Street,Leadville,80461,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00362,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00184,OPTIONS CANNABIS CO LTD,Options,9085 West 44th Avenue,Wheat Ridge,80033,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00184,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00334,APOGEE MANAGEMENT INC,Terrapin Care Station,"11900 East 33rd Avenue, Suite 1",Aurora,80010,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00334,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00179,COLORADO CANNABIS COMPANY LLC,Pure Marijuana Dispensary,2553 Sheridan Boulevard,Edgewater,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00179,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00068,COMPASSIONATE CARE GIVERS INC,Cannabis Station,1201 20th Street,Denver,80202,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00068,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00373,GREEN MAN COLORADO LLC,TREES,7289 East Hampden Avenue,Denver,80224,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00373,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00684,LIGHTSHADE LABS LLC,Lightshade,9364 Federal Boulevard ,Federal Heights,80260,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00684,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00083,DISCOUNT MEDICAL MARIJUANA LLC,High Level Health,970 North Lincoln Street,Denver,80203,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00083,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00343,THE ACCEPTUS GROUP LLC,The Colorado Grow Company,965 1/2  Main Avenue,Durango,81301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00343,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00809,BGOOD VENTURES LLC,bgood,"11 West Hampden Avenue, Suite 102",Englewood,80110,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00809,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00094,DP RETAIL 104 LLC,Green Dragon,"2467 Sheridan Bouldevard, Unit B",Edgewater,80214,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00094,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00333,LIVWELL X LLC,LivWell,1401 North Peoria Street,Aurora,80011,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00333,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00190,DP RETAIL 111 LLC,Green Dragon,"1750 30th Street, Unit 7",Boulder,80301,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00190,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01027,THE CHRONIC FACTORY LLC,The Chronic Factory,150 Rio Grande Boulevard,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01027,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00694,BUDS LLC,BUDS LLC,2034 I-70 Frontage Road,De Beque,81630,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00694,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00836,YUMA WAY LLC,CANNA CITY,7150 Highway 85 ,Commerce City,80022,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00836,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00229,MAGGIES FARM LLC,Maggie's Farm,141 Manitou Avenue,Manitou Springs,80829,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00229,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00674,GWS PLAZA GREEN JOINT LLC,The Green Joint,716 Grand Avenue,Glenwood Springs,81601,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00674,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00066,EXCELSIOR MANAGEMENT LLC,TWEEDLEAF,440 Lawrence Street,Central City,80427,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00066,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00685,HQ LANDING LLC,High Q Parachute,254 South Railroad Avenue,Parachute,81635,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00685,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00165,GM BROADWAY LLC,Golden Meds,1755 South Broadway,Denver,80210,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00165,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00069,COMPASSIONATE CARE GIVERS INC,Rocky Mountain High,1233 West Alameda Avenue,Denver,80223,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00069,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00177,SBUD LLC,Star Buds,"428 South McCulloch Boulevard, Building A",Pueblo West,81007,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00177,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00070,COMPASSIONATE CARE GIVERS INC,Rocky Mountain High,"1538 Wazee Street, Suite 100",Denver,80202,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00070,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00071,KAZIMER LLC,Rocky Mountain High,6666 East 44th Avenue,Denver,80216,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00071,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00994,IGADI LTD,Igadi,791 Pine Ridge Road,Golden,80403,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00994,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00164,GM BROADWAY LLC,Golden Meds,330 North Federal Boulevard,Denver,80219,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00164,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00382,AF INC,Apothecary Farms,1917 Santa Fe Drive,Pueblo,81006,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00382,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00963,BEST INVEST LLC,Best High,2005 Bryant Street,Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00963,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01033,NEBRINA GOLDEN LLC,Social Cannabis Dispensary,17120 West Colfax Avenue,Golden,80401,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01033,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00374,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,231 Gregory Street,Black Hawk,80422,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00374,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00487,ST ASPEN LLC,Sun Theory,"400 East Hyman Avenue, Unit A102",Aspen,81611,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00487,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00037,LIGHTSHADE LABS LLC,Lightshade,5885 East Evans Avenue,Denver,80222,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00037,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-01019,VALLEY HIGH LLC,Valley High Hotchkiss,110 Pinion Drive,Hotchkiss,81419,2024-01-02,Stores,Adult-Use,,,,,,,,402R-01019,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402R-00039,C4 CO LLC,SoHi CC,1406 West 38th Avenue,Denver,80211,2024-01-02,Stores,Adult-Use,,,,,,,,402R-00039,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
