application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MP281333,"Apical, Inc.",Chicopee,1020.0,,,170 Pomeroy Meadow Rd,,Southampton,MA,1073,POINT (-72.571312 42.12756),POINT (-72.562562 42.1774920),170 Pomeroy Meadow Rd,,Southampton,MA,1073,82-5135092,MPN281333,Mon Jul 15 2019 11:05:28 GMT-0400 (Eastern Daylight Time),Wed Apr 24 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Jan 29 2020 14:41:09 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201884,RP201884,Minority-Owned Business,,,,Thu May 03 2018 21:08:05 GMT-0400 (Eastern Daylight Time),Wed Jul 31 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:29:53 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1020.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,,MA,42.177492,-72.562563,,2/12/2024,"Apical, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC283849,Burn Bright LLC,Holyoke,1040.0,,,1 Cabot Street Unit #8,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602168 42.1966370),1 Cabot Street Unit #8,,Holyoke,MA,1040,32-0702878,MCN283849,Wed Jun 28 2023 16:44:37 GMT-0400 (Eastern Daylight Time),Wed Apr 19 2023 08:43:25 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Sun Mar 05 2023 10:59:47 GMT-0500 (Eastern Standard Time),Fri Jul 14 2023 15:19:23 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 12:48:24 GMT-0400 (Eastern Daylight Time),Fri Nov 24 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Nov 24 2024 03:00:00 GMT-0500 (Eastern Standard Time),200.0,1250.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.196637,-72.602168,SE306556,2/12/2024,Burn Bright LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283660,Green Origin Farm LLC,Petersham,1366.0,,,93 Glasheen Rd,,Petersham,MA,1366,POINT (-71.840209 42.329642),POINT (-72.133543 42.4990829),93 Glasheen Rd,,Petersham,MA,1366,87-2022896,MCN283660,Tue Jun 07 2022 07:51:30 GMT-0400 (Eastern Daylight Time),Wed Mar 23 2022 10:05:01 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business,Outdoor,"Tier 04: 20,001 to 30,000 sq. ft",,Fri Dec 03 2021 10:26:15 GMT-0500 (Eastern Standard Time),Fri Jun 10 2022 09:53:42 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 12:51:42 GMT-0400 (Eastern Daylight Time),,,1500.0,,1366.0,Petersham,Worcester,42.329642,-71.840209,Western MA,,MA,42.499083,-72.133543,,2/12/2024,Green Origin Farm LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD6045,HCHD LLC,,,,,37 Alden Road,,Fairhaven,MA,2719,,,37 Alden Road,,Fairhaven,MA,2719,92-0891127,PMDA6045,Wed Nov 02 2022 17:40:53 GMT-0400 (Eastern Daylight Time),Fri Nov 18 2022 12:56:26 GMT-0500 (Eastern Standard Time),,True,,SE305325,,,,,,,Not a DBE,,,,Thu Oct 06 2022 17:21:26 GMT-0400 (Eastern Daylight Time),Fri Nov 18 2022 12:56:26 GMT-0500 (Eastern Standard Time),Tue Nov 22 2022 08:33:06 GMT-0500 (Eastern Standard Time),Tue Nov 22 2022 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,,2/9/2024,HCHD LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Transporter with Other Existing ME License,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MX281355,DM Distribution LLC,Orange,1634.0,,,75 North Main Street,#570,Randolph,MA,2368,,POINT (-72.289528 42.5543139),75 North Main Street,#570,Randolph,MA,2368,84-2935250,MXN281355,Mon Mar 16 2020 11:49:41 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,RPA201948,Not a DBE,,,,Tue Jul 09 2019 13:53:13 GMT-0400 (Eastern Daylight Time),Tue Apr 07 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:10:57 GMT-0400 (Eastern Daylight Time),,,1000.0,,,,,,,,,MA,42.554314,-72.289528,,2/12/2024,DM Distribution LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MP281550,Mantis Management Group,Winchendon,1475.0,,,2 Juniper St,,Winchendon,MA,1475,POINT (-71.840209 42.329642),POINT (-72.045765 42.6866320),3 Vermont Ave,,Saugus,MA,1906,83-2443791,MPN281550,Thu Feb 27 2020 11:04:04 GMT-0500 (Eastern Standard Time),Thu Jan 23 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Minority-Owned Business,,,,Sun Dec 02 2018 09:10:18 GMT-0500 (Eastern Standard Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Fri May 08 2020 14:50:37 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun May 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1475.0,Winchendon,Worcester,42.329642,-71.840209,Central MA,,MA,42.686632,-72.045765,,2/12/2024,Mantis Management Group,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MP282064,"CNA Stores, Inc.",Winchendon,1475.0,,,West Street,,Winchendon,MA,1475,POINT (-71.840209 42.329642),POINT (-72.047876 42.6616119),57 South Hunt Road,,Amesbury,MA,1913,83-1233238,MPN282064,Thu Jun 02 2022 11:04:01 GMT-0400 (Eastern Daylight Time),Tue May 17 2022 14:28:39 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 12:57:35 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Veteran-Owned Business,,,,Fri Apr 09 2021 11:25:37 GMT-0400 (Eastern Daylight Time),Fri Jun 17 2022 12:32:45 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 12:49:19 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1475.0,Winchendon,Worcester,42.329642,-71.840209,Central MA,Assessors Map 1 Parcel 99 and Map 5A1 Parcel 2,MA,42.661612,-72.047876,,2/12/2024,"CNA Stores, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5852,Fuego Delivery LLC,,,,,254 Newhill Avenue,,Somerset,MA,2726,,,254 Newhill Avenue,,Somerset,MA,2726,85-1253926,PMDA5852,Tue Jul 06 2021 18:53:17 GMT-0400 (Eastern Daylight Time),Tue Jul 06 2021 15:01:24 GMT-0400 (Eastern Daylight Time),,True,,SE304230,,,,,,,Not a DBE,,,,Wed Jun 02 2021 16:24:29 GMT-0400 (Eastern Daylight Time),,Mon Jul 26 2021 10:37:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304230,2/9/2024,Fuego Delivery LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR281616,"Alfreds Finest, Inc.",Plymouth,2360.0,,,8 Scobee Circle,,Plymouth,MA,2360,POINT (-70.818958 41.978877),POINT (-70.707127 41.9495810),99 Main St.,,Plympton,MA,2367,83-0824729,MRN281616,Wed Apr 15 2020 10:58:40 GMT-0400 (Eastern Daylight Time),Fri Mar 06 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,,,,Minority-Owned Business,,,,Tue Jun 19 2018 11:15:13 GMT-0400 (Eastern Daylight Time),Tue Jul 07 2020 12:14:11 GMT-0400 (Eastern Daylight Time),Thu Oct 08 2020 12:26:48 GMT-0400 (Eastern Daylight Time),Fri Jan 07 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Jan 07 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2360.0,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,41.949581,-70.707127,SE303609,2/12/2024,"Alfreds Finest, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MP281520,Blue Collar Botany Corp,Fitchburg,1420.0,,,644 River Street,,Fitchburg,MA,1420,POINT (-71.840209 42.329642),POINT (-71.830799 42.5775810),644 River Street,,Fitchburg,MA,1420,83-0825415,MPN281520,Tue Mar 17 2020 15:09:22 GMT-0400 (Eastern Daylight Time),Fri Oct 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 21 2018 14:10:00 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:05:14 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1420.0,Fitchburg,Worcester,42.329642,-71.840209,Central MA,,MA,42.577581,-71.8308,,2/12/2024,Blue Collar Botany Corp,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,4/26/2021,COMPLETE,MR282410,Bud's Goods & Provisions Corp. (FKA Trichome Health Corp.),Abington,2351.0,,,54 West Boylston St,Apt 1,Worcester,MA,1606,POINT (-70.818958 41.978877),POINT (-70.954938 42.1453729),54 West Boylston St,Apt 1,Worcester,MA,1606,81-3554788,MRN282410,Thu Apr 02 2020 15:45:33 GMT-0400 (Eastern Daylight Time),Fri Feb 28 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 22 2020 12:02:24 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201939,RP201939,Not a DBE,,,Fri Apr 16 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Feb 15 2019 13:36:29 GMT-0500 (Eastern Standard Time),Wed Apr 08 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:06:49 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2351.0,Abington,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.145373,-70.954939,,2/12/2024,Bud's Goods & Provisions Corp. (FKA Trichome Health Corp.),MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,4/22/2021,COMPLETE,MR282077,"Ascend Mass, LLC",Boston,2114.0,,,500 Totten Pond Road,,Waltham,MA,2451,POINT (-71.073493 42.334948),POINT (-71.061430 42.3646689),500 Totten Pond Road,,Waltham,MA,2451,82-5384985,MRN282077,Wed Dec 04 2019 15:20:33 GMT-0500 (Eastern Standard Time),Fri Jul 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 14:32:49 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Mar 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Nov 23 2018 14:27:41 GMT-0500 (Eastern Standard Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:20:32 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Mon Feb 10 2025 03:00:00 GMT-0500 (Eastern Standard Time),300.0,10000.0,2114.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,,MA,42.364669,-71.061431,,2/12/2024,"Ascend Mass, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PMD5785,KushKart,,,,,11 Hadwen Road,,Worcester,MA,1602,,,11 Hadwen Road,,Worcester,MA,1602,85-1639387,PMDA5785,Thu Jul 08 2021 16:30:10 GMT-0400 (Eastern Daylight Time),Thu Jul 08 2021 13:04:29 GMT-0400 (Eastern Daylight Time),,True,,SE304623,,,,,,,Not a DBE,,,,Thu May 27 2021 18:38:18 GMT-0400 (Eastern Daylight Time),,Mon Jul 26 2021 10:46:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE304623,2/9/2024,KushKart,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,12/2/2022,COMPLETE,MR282206,"Coastal Healing, Inc.",Westport,2790.0,,,248 State Road,,Westport,MA,2790,POINT (-71.102131 41.778329),POINT (-71.103795 41.6731279),1942 Crandall Road,,Tiverton,RI,2878,84-2687547,MRN282206,Sat Nov 06 2021 09:30:29 GMT-0400 (Eastern Daylight Time),Fri Sep 24 2021 11:07:18 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Dec 19 2018 10:10:13 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 15:49:21 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:15:01 GMT-0500 (Eastern Standard Time),Thu Feb 08 2024 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 23 2025 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2790.0,Westport,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.673128,-71.103795,,2/12/2024,"Coastal Healing, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC281756,Higher Purpose Corporation,Lee,1238.0,,,392 Merrill Rd,,Pittsfield,MA,1201,POINT (-73.209889 42.396128),POINT (-73.255697 42.2781489),392 Merrill Rd,,Pittsfield,MA,1201,83-2229449,MCN281756,Sun May 10 2020 15:30:24 GMT-0400 (Eastern Daylight Time),Fri Oct 11 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Wed Oct 17 2018 09:15:00 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 13:13:31 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:02:31 GMT-0400 (Eastern Daylight Time),Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun May 21 2023 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,5000.0,1238.0,Lee,Berkshire,42.396128,-73.209889,Western MA,,MA,42.278149,-73.255698,,2/12/2024,Higher Purpose Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/1/2021,COMPLETE,MR283231,Caregiver-Patient Connection LLC/d.b.a. Local Roots,Sturbridge,1566.0,,,365 Main St,,Sturbridge,MA,1566,POINT (-71.840209 42.329642),POINT (-72.088797 42.1112189),"910 Boston Post Rd., Ste. #310",,Marlborough,MA,1752,83-3954417,MRN283231,Tue Jul 21 2020 13:30:03 GMT-0400 (Eastern Daylight Time),Tue May 26 2020 10:41:44 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201819,,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 13 2020 12:49:49 GMT-0500 (Eastern Standard Time),Fri Jul 24 2020 08:56:50 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 12:50:33 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1566.0,Sturbridge,Worcester,42.329642,-71.840209,Central MA,,MA,42.111219,-72.088797,,2/12/2024,Caregiver-Patient Connection LLC/d.b.a. Local Roots,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MC282234,Fuego Farms Inc.,Middleborough,2346.0,,,254 Newhill Ave.,,Somerset,MA,2726,POINT (-70.818958 41.978877),POINT (-70.864131 41.8575590),77 Pond Street,,Sharon,MA,2067,84-2193238,MCN282234,Fri Feb 07 2020 08:41:01 GMT-0500 (Eastern Standard Time),Wed Oct 16 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 14 2020 20:27:37 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Jun 24 2019 18:30:16 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:13:01 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,1250.0,2346.0,Middleboro,Plymouth,41.978877,-70.818958,,Lot 2,MA,41.857559,-70.864131,,2/12/2024,Fuego Farms Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103201,"Uprising Therapeutics, Inc.",,,,,37 Schuyler Street,,Boston,MA,2121,,,37 Schuyler Street,,Boston,MA,2121,85-2786703,PDOA103201,Fri Sep 04 2020 13:04:30 GMT-0400 (Eastern Daylight Time),Wed Sep 02 2020 04:00:00 GMT-0400 (Eastern Daylight Time),,True,,SE304739,,,,,,,Not a DBE,,,,Mon Aug 31 2020 14:28:35 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 08:38:58 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 13:25:19 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 10 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,,2/9/2024,"Uprising Therapeutics, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,12/9/2020,COMPLETE,MC281505,"Central Ave Compassionate Care, Inc.",Ayer,1432.0,,,31 Central Ave,,Ayer,MA,1432,POINT (-71.275566 42.459085),POINT (-71.583742 42.5589749),31 Central Ave,,Ayer,MA,1432,46-2786590,MCN281505,Wed Aug 15 2018 14:44:40 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Oct 10 2018 11:40:46 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201835,RPA201835,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu May 30 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 31 2018 09:16:55 GMT-0400 (Eastern Daylight Time),Tue Aug 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 20 2018 15:58:39 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),200.0,1250.0,1432.0,Ayer,Middlesex,42.459085,-71.275566,Central MA,,MA,42.558975,-71.583742,,2/12/2024,"Central Ave Compassionate Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,2/7/2022,COMPLETE,MP281644,"Lazy River Products, LLC",Dracut,1826.0,,,145 Broadway Rd,,Dracut,MA,1826,POINT (-71.275566 42.459085),POINT (-71.293985 42.6753700),19 Cardiff Rd,,Windham,NH,3087,83-4312366,MPN281644,Thu Dec 05 2019 13:30:10 GMT-0500 (Eastern Standard Time),Wed Oct 30 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Mar 05 2020 14:28:51 GMT-0500 (Eastern Standard Time),True,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 09 2019 22:29:04 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:20:54 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1826.0,Dracut,Middlesex,42.459085,-71.275566,Northeast,,MA,42.67537,-71.293985,,2/12/2024,"Lazy River Products, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,4/19/2022,COMPLETE,MP281687,MassMedicum Corp.,Holbrook,2343.0,,,1 Mear Road,,Holbrook,MA,2343,POINT (-71.15444 42.199156),POINT (-71.025537 42.1519759),1 Mear Road,,Holbrook,MA,2343,46-3326624,MPN281687,Mon Dec 23 2019 17:49:49 GMT-0500 (Eastern Standard Time),Tue Dec 03 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201935,RP201935,Not a DBE,,,Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 03 2019 09:27:36 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:23:56 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Aug 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2343.0,Holbrook,Norfolk,42.199156,-71.15444,Southeast and Cape,,MA,42.151976,-71.025538,,2/12/2024,MassMedicum Corp.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MP281798,Coyote Cannabis Corporation,Uxbridge,1569.0,,,56 Industrial Drive,Unit B,Uxbridge,MA,1569,POINT (-71.840209 42.329642),POINT (-71.581723 42.5220740),100 STATE STREET,9TH FLOOR,Boston,MA,2109,84-2420149,MPN281798,Wed Apr 15 2020 11:33:46 GMT-0400 (Eastern Daylight Time),Tue Mar 17 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:16:39 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Nov 19 2019 13:56:17 GMT-0500 (Eastern Standard Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:41:33 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,Units 1 and 2,MA,42.522074,-71.581724,,2/12/2024,Coyote Cannabis Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103400,Speedy Cannabis LLC,,,,,339 River Street,,Fitchburg,MA,1420,,,339 River Street,,Fitchburg,MA,1420,87-3130552,PDOA103400,Tue Nov 29 2022 13:31:47 GMT-0500 (Eastern Standard Time),Thu Nov 17 2022 11:20:37 GMT-0500 (Eastern Standard Time),,True,,SE305212,,,,,,,Not a DBE,,,,Wed Dec 30 2020 11:44:40 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:19 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 15:19:37 GMT-0500 (Eastern Standard Time),Mon Dec 12 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 12 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,MA,,,SE305212,2/9/2024,Speedy Cannabis LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
