license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date
10166,2115560,GOOD Cannabis,Standard Marijuana Cultivation Facility,Active-Operating,"1949 Frank Ave, Fairbanks, AK 99701, UNITED STATES",GOOD Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
10174,1028839,PARALLEL 64 LLC,Standard Marijuana Cultivation Facility,Active-Operating,"2128 N Post Road, Anchorage, AK 99504, UNITED STATES",PARALLEL 64 LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99504,,,2024-01-09T11:05:18.230216
10201,1033845,HAPPY CANNABIS,Standard Marijuana Cultivation Facility,Active-Operating,"225 South Front Street, Wrangell, AK 99929, UNITED STATES",HAPPY CANNABIS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wrangell,99929,,,2024-01-09T11:05:18.230216
10207,1033939,"TANANA HERB COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"3495 Old River Landing, Fairbanks, AK 99709, UNITED STATES","TANANA HERB COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
10230,1033032,"PAKALOLO SUPPLY COMPANY, INC.",Standard Marijuana Cultivation Facility,Active-Operating,"1851 Fox Avenue, Fairbanks, AK 99701, UNITED STATES","PAKALOLO SUPPLY COMPANY, INC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
10237,1034012,"ALASKASENSE, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"521 W. Tudor Road, Unit 202, Anchorage, AK 99503, UNITED STATES","ALASKASENSE, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 202,Anchorage,,,2024-01-09T11:05:18.230216
10248,1034747,ISIDORE,Standard Marijuana Cultivation Facility,Active-Operating,"5200 A St., Suite 100, Anchorage, AK 99518, UNITED STATES",ISIDORE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 100,Anchorage,,,2024-01-09T11:05:18.230216
10266,1034839,THE FIREWEED FACTORY LLC,Standard Marijuana Cultivation Facility,Active-Operating,"8415 Airport Blvd Space B, Juneau, AK 99801, UNITED STATES",THE FIREWEED FACTORY LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
10270,2185333,Top Hat,Standard Marijuana Cultivation Facility,Active-Operating,"2315 Industrial BLVD, Suite A, Juneau, AK 99801, UNITED STATES",Top Hat,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite A,Juneau,,,2024-01-09T11:05:18.230216
10279,1035647,GOODSINSE LLC,Standard Marijuana Cultivation Facility,Active-Operating,"2604 Davis rd. , Fairbanks , AK 99709, UNITED STATES",GOODSINSE LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks ,99709,,,2024-01-09T11:05:18.230216
10284,2092989,Catalyst Cannabis Company,Standard Marijuana Cultivation Facility,Active-Operating,"5001 Eagle St., Suite B, Anchorage, AK 99503, UNITED STATES",Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Anchorage,,,2024-01-09T11:05:18.230216
10286,1035848,"ARCTIC GREENERY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1725 Richardson Highway, Suite 104, North Pole, AK 99705, UNITED STATES","ARCTIC GREENERY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 104,North Pole,,,2024-01-09T11:05:18.230216
10288,1031682,FOXY ENTERPRISES,Standard Marijuana Cultivation Facility,Active-Operating,"2330 Gunner Lane, Fairbanks, AK 99712, UNITED STATES",FOXY ENTERPRISES,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
10299,1068716,"GREAT NORTHERN CULTIVATION, INC.",Standard Marijuana Cultivation Facility,Active-Operating,"7801 King St., Anchorage , AK 99518, UNITED STATES","GREAT NORTHERN CULTIVATION, INC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage ,99518,,,2024-01-09T11:05:18.230216
10303,1036577,BAM ALASKA,Standard Marijuana Cultivation Facility,Active-Operating,"3105 Minnesota Drive, Lower Level, Anchorage, AK 99503, UNITED STATES",BAM ALASKA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Lower Level,Anchorage,,,2024-01-09T11:05:18.230216
10315,1036860,"GREEN ELEPHANT, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"101 Mill St., Suite A, Juneau, AK 99801, UNITED STATES","GREEN ELEPHANT, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite A,Juneau,,,2024-01-09T11:05:18.230216
10647,2121718,Alaska Herb Garden,Standard Marijuana Cultivation Facility,Active-Operating,"6511 Arctic Spur Rd., Anchorage, AK 99518, UNITED STATES",Alaska Herb Garden,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
10657,1078556,STONEY MOOSE FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"3000 West Tongass Narrows, Ketchikan, AK 99901, UNITED STATES",STONEY MOOSE FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
10671,1038961,"ALASKA CANNABIS EXCHANGE, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1805 & 1807 West 47th Avenue, Anchorage, AK 99517, UNITED STATES","ALASKA CANNABIS EXCHANGE, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99517,,,2024-01-09T11:05:18.230216
10747,1068716,"GREAT NORTHERN CULTIVATION, INC.",Standard Marijuana Cultivation Facility,Active-Operating,"2341 Cinnabar Loop, Anchorage, AK 99507, UNITED STATES","GREAT NORTHERN CULTIVATION, INC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99507,,,2024-01-09T11:05:18.230216
10799,1032729,"ALASKABUDS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"13886 W. Parks Hwy, Houston, AK 99694, UNITED STATES","ALASKABUDS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
10898,2125730,Double Eagle Cannabis,Standard Marijuana Cultivation Facility,Active-Operating,"2042 E 3rd Avenue, Suite B, Anchorage, AK 99501, UNITED STATES",Double Eagle Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Anchorage,,,2024-01-09T11:05:18.230216
10958,1041284,GREEN LIFE SUPPLY LLC,Standard Marijuana Cultivation Facility,Active-Operating,"511 30th ave., Fairbanks, AK 99701, UNITED STATES",GREEN LIFE SUPPLY LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
10959,1031525,"GREEN GO, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"101 Post Rd, Anchorage, AK 99501, UNITED STATES","GREEN GO, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
11051,1041821,"NORTHLINK, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1550 Cushman, Suite B, Fairbanks, AK 99701, UNITED STATES","NORTHLINK, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Fairbanks,,,2024-01-09T11:05:18.230216
11092,1042467,"FAIRBANKS FIREWEED, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"2101 Sheldon Avenue, Unit 2, Fairbanks, AK 99701, UNITED STATES","FAIRBANKS FIREWEED, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 2,Fairbanks,,,2024-01-09T11:05:18.230216
11118,1039251,MERCY TREE OF ALASKA,Standard Marijuana Cultivation Facility,Active-Operating,"1648 N. Post Road, Anchorage, AK 99501, UNITED STATES",MERCY TREE OF ALASKA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
11138,1042820,"FAT TOPS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"36380 Murray Lane, Soldotna, AK 99669, UNITED STATES","FAT TOPS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
11214,1043289,ALASKA HARVEST COMPANY LLC,Standard Marijuana Cultivation Facility,Active-Operating,"24900 Orion St., Unit B, Kasilof, AK 99610, UNITED STATES",ALASKA HARVEST COMPANY LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit B,Kasilof,,,2024-01-09T11:05:18.230216
11234,1042644,DKW FARMS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"4269 Richardson Hwy, Valdez, AK 99686, UNITED STATES",DKW FARMS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Valdez,99686,,,2024-01-09T11:05:18.230216
11413,1044156,"DENALI DISPENSARIES, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"4603 Pittman Rd, wasilla, AK 99623, UNITED STATES","DENALI DISPENSARIES, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,wasilla,99623,,,2024-01-09T11:05:18.230216
11424,1037051,BLUE BEAR CANNAFARM,Standard Marijuana Cultivation Facility,Active-Operating,"2091 Andromeda Dr, Fairbanks, AK 99712, UNITED STATES",BLUE BEAR CANNAFARM,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
11488,1044966,"ALASKA TASTY CANNABIS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"2397 Tamara Avenue, Fairbanks, AK 99701, UNITED STATES","ALASKA TASTY CANNABIS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
11605,1067405,STONED SALMON FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"2005 Anka Street, Juneau, AK 99801, UNITED STATES",STONED SALMON FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
11611,1033019,KUSHTOPIA,Standard Marijuana Cultivation Facility,Active-Operating,"1044 s old Glenn hwy, Palmer, AK 99645, UNITED STATES",KUSHTOPIA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
11635,2184948,Cloudberry Cannabis dba Salmonberry Farms,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"3307 Spenard Road, Anchorage, AK 99503, UNITED STATES",Cloudberry Cannabis dba Salmonberry Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99503,,,2024-01-09T11:05:18.230216
11649,2099207,K Beach Reef,Standard Marijuana Cultivation Facility,Active-Operating,"42106 Kalifornsky Beach Rd, (Two story building on NW corner), Soldotna, AK 99669, UNITED STATES",K Beach Reef,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,(Two story building on NW corner),Soldotna,,,2024-01-09T11:05:18.230216
11664,1040027,SUILNUA,Standard Marijuana Cultivation Facility,Active-Operating,"5600 N. Cunningham Rd., Palmer, AK 99645, UNITED STATES",SUILNUA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
11920,1095537,VOODOO CANNABIS COMPANY,Standard Marijuana Cultivation Facility,Active-Operating,"7801 Schoon St. Unit D, J, H, & K, Anchorage, AK 99518, UNITED STATES",VOODOO CANNABIS COMPANY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,J,H,,,2024-01-09T11:05:18.230216
11957,1045126,LAST FRONTIER JOINT OPERATIONS LLC.,Standard Marijuana Cultivation Facility,Active-Operating,"7180 Revilla rd suite 101, ketchikan, AK 99901, UNITED STATES",LAST FRONTIER JOINT OPERATIONS LLC.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,ketchikan,99901,,,2024-01-09T11:05:18.230216
12125,1058661,ALASKA MARIJUANA GARDENS (AMG),Standard Marijuana Cultivation Facility,Active-Operating,"838 Bonanza Avenue, Anchorage, AK 99518, UNITED STATES",ALASKA MARIJUANA GARDENS (AMG),,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
12176,1049184,"TAKU HORTICULTURE COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1758 Anka Street, Building B, Suite A1, Juneau, AK 99801, UNITED STATES","TAKU HORTICULTURE COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building B,Suite A1,,,2024-01-09T11:05:18.230216
12253,1090969,"AKO FARMS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"1210 Beardslee Way, Sitka, AK 99835, UNITED STATES","AKO FARMS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sitka,99835,,,2024-01-09T11:05:18.230216
12255,1049302,LADY GRAY GROWING,Standard Marijuana Cultivation Facility,Active-Operating,"36322 Pine Street, Suite 1(a), Soldotna, AK 99669, UNITED STATES",LADY GRAY GROWING,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1(a),Soldotna,,,2024-01-09T11:05:18.230216
12328,1061840,"AURORA BLAZE, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"2693 Arla Street, Fairbanks, AK 99709, UNITED STATES","AURORA BLAZE, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
12461,1050812,"GUEST SERVICES, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"12668 W. Westen Dr., Houston, AK 99694, UNITED STATES","GUEST SERVICES, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
12488,1050993,THIRDSTATE,Standard Marijuana Cultivation Facility,Active-Operating,"200 Pheasant Farm Road, Fairbanks, AK 99712, UNITED STATES",THIRDSTATE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
12616,1051682,"FRISSON FARMS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"5060 Haystack Drive, Fairbanks, AK 99712, UNITED STATES","FRISSON FARMS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
12633,1046672,"EMERALD CITY ORGANICS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"4250 Field of Dreams St., Wasilla, AK 99654, UNITED STATES","EMERALD CITY ORGANICS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
12680,2110600,Flower Mountain Farms,Standard Marijuana Cultivation Facility,Active-Operating,"17 helms loop spur, Haines, AK 99827, UNITED STATES",Flower Mountain Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Haines,99827,,,2024-01-09T11:05:18.230216
12770,1052541,SECRET GARDEN CANNABIS,Standard Marijuana Cultivation Facility,Active-Operating,"726 E. 15th AVE, Suite 3, Anchorage, AK 99501, UNITED STATES",SECRET GARDEN CANNABIS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 3,Anchorage,,,2024-01-09T11:05:18.230216
12808,1052487,TUNDRA JANE,Standard Marijuana Cultivation Facility,Active-Operating,"2429 E. 88TH AVE., SUITE 300, Anchorage, AK 99507, UNITED STATES",TUNDRA JANE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,SUITE 300,Anchorage,,,2024-01-09T11:05:18.230216
12833,2128650,Wildflower Farms,Standard Marijuana Cultivation Facility,Active-Operating,"2908 Kachemak Drive, Homer, AK 99603, UNITED STATES",Wildflower Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Homer,99603,,,2024-01-09T11:05:18.230216
12904,1051105,GRASS FRONTIER FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"7596 W Carmel rd, wasilla, AK 99623, UNITED STATES",GRASS FRONTIER FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,wasilla,99623,,,2024-01-09T11:05:18.230216
13221,1047533,GREEN VALLEY ENTERPRISES,Standard Marijuana Cultivation Facility,Active-Operating,"8505 Old Dairy Road, Suite 2, Juneau, AK 99801, UNITED STATES",GREEN VALLEY ENTERPRISES,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2,Juneau,,,2024-01-09T11:05:18.230216
13374,1054718,KNIK GLACIER GARDENS,Standard Marijuana Cultivation Facility,Active-Operating,"25930 E. Knik River Rd, Palmer, AK 99645, UNITED STATES",KNIK GLACIER GARDENS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
13479,1055553,NORTH STAR FIRE,Standard Marijuana Cultivation Facility,Active-Operating,"3780 Leasure St., Suite 3, Fairbanks, AK 99701, UNITED STATES",NORTH STAR FIRE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 3,Fairbanks,,,2024-01-09T11:05:18.230216
13487,1055599,THE CONNOISSEUR,Standard Marijuana Cultivation Facility,Active-Operating,"3160 W Top of the World Cir, Unit A, Wasilla, AK 99654, UNITED STATES",THE CONNOISSEUR,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit A,Wasilla,,,2024-01-09T11:05:18.230216
13588,2099236,High North LLC,Standard Marijuana Cultivation Facility,Active-Operating,"12975 W. Horizon Way, Houston, AK 99694, UNITED STATES",High North LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
13614,2136907,Grace Flower,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"200 W 68TH AVE, UNIT A2, ANCHORAGE, AK 99518, UNITED STATES",Grace Flower,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,UNIT A2,ANCHORAGE,,,2024-01-09T11:05:18.230216
13776,1056513,"ALASKA SKUNKWORKS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"37331 S. Talkeetna Spur Road, Talkeetna, AK 99676, UNITED STATES","ALASKA SKUNKWORKS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,,,2024-01-09T11:05:18.230216
13827,1054505,CHONGKEE FARMS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"691 Brewster St, Fairbanks, AK 99712, UNITED STATES",CHONGKEE FARMS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
14073,2089237,Denali Fire,Standard Marijuana Cultivation Facility,Active-Operating,"6209 Mike St., Suite 2C, Anchorage, AK 99518, UNITED STATES",Denali Fire,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2C,Anchorage,,,2024-01-09T11:05:18.230216
14136,1057391,DENALI GOLD LLC,Standard Marijuana Cultivation Facility,Active-Operating,"1092 Dolphin Way, Fairbanks, AK 99709, UNITED STATES",DENALI GOLD LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
14467,1033939,"TANANA HERB COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1200 Well Street, Fairbanks, AK 99701, UNITED STATES","TANANA HERB COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
14477,2130023,Fox Creek,Standard Marijuana Cultivation Facility,Active-Operating,"2304 Old Elliot Highway, Fairbanks, AK 99712, UNITED STATES",Fox Creek,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
14511,1058795,SEA*WEED FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"307 N. Nordic Drive Room A, Petersburg, AK 99833, UNITED STATES",SEA*WEED FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Petersburg,99833,,,2024-01-09T11:05:18.230216
15192,1058329,GREENSLEEVES GENETICS LLC.,Standard Marijuana Cultivation Facility,Active-Pending Inspection,"1700 N. Post rd., Anchorage, AK 99501, UNITED STATES",GREENSLEEVES GENETICS LLC.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
15395,1037289,MAJESTIC GARDENS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"12656 KENAI SPUR HIGHWAY, KENAI, AK 99611, UNITED STATES",MAJESTIC GARDENS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,KENAI,99611,,,2024-01-09T11:05:18.230216
15403,1033333,WORNER BROTHERS HORTICULTURE,Standard Marijuana Cultivation Facility,Active-Operating,"32697 Sterling Hwy, Sterling, AK 99672, UNITED STATES",WORNER BROTHERS HORTICULTURE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,,,2024-01-09T11:05:18.230216
15519,1061626,PEACE FROG BOTANICALS II LLC,Standard Marijuana Cultivation Facility,Active-Operating,"47458 Lakeside Street, Kenai, AK 99611, UNITED STATES",PEACE FROG BOTANICALS II LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kenai,99611,,,2024-01-09T11:05:18.230216
15557,1113417,POLYCHROME GRASS,Standard Marijuana Cultivation Facility,Active-Operating,"1667 Amidon Drive, Fairbanks, AK 99712, UNITED STATES",POLYCHROME GRASS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
15789,1062162,SCORPION GRASS,Standard Marijuana Cultivation Facility,Active-Operating,"266 S. McCallister Dr., Suite 2, Wasilla, AK 99654, UNITED STATES",SCORPION GRASS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2,Wasilla,,,2024-01-09T11:05:18.230216
15867,1061165,"AYME'S GARDEN, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"9785 Totem Bight Rd. Suite 200, Ketchikan, AK 99901, UNITED STATES","AYME'S GARDEN, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
15918,1061033,"BAREFOOT GROW COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"940 Star Court, North Pole, AK 99705, UNITED STATES","BAREFOOT GROW COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,2024-01-09T11:05:18.230216
16027,1062910,"OHLSON MOUNTAIN GOLD, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"61255 Ohlson Mountain Road, Homer, AK 99603, UNITED STATES","OHLSON MOUNTAIN GOLD, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Homer,99603,,,2024-01-09T11:05:18.230216
16170,1061968,"HERBAL DREAMS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"12825 W. Big Lake Road, Wasilla, AK 99654, UNITED STATES","HERBAL DREAMS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
16261,1050245,MATANUSKA THUNDER FARMS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"12605 W Big Lake Road, Houston, AK 99694, UNITED STATES",MATANUSKA THUNDER FARMS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
16511,1058934,SMOKING JOE'S TERPS CO.,Standard Marijuana Cultivation Facility,Active-Operating,"24276 Moraine Vista St, Kasilof, AK 99610, UNITED STATES",SMOKING JOE'S TERPS CO.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
16738,1063448,VANGREEN'S LLC,Standard Marijuana Cultivation Facility,Active-Operating,"224 Smith Street, Units BCDE, Sitka, AK 99835, UNITED STATES",VANGREEN'S LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Units BCDE,Sitka,,,2024-01-09T11:05:18.230216
16815,1062386,CUT ABOVE LLC,Standard Marijuana Cultivation Facility,Active-Operating,"1520 Raven Lake Street, Fairbanks, AK 99709, UNITED STATES",CUT ABOVE LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
17346,1068716,"GREAT NORTHERN CULTIVATION, INC.",Standard Marijuana Cultivation Facility,Active-Pending Inspection,"7031 Arctic Boulevard, Suite 101, Anchorage, AK 99518, UNITED STATES","GREAT NORTHERN CULTIVATION, INC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 101,Anchorage,,,2024-01-09T11:05:18.230216
17409,1062220,KINE CO,Standard Marijuana Cultivation Facility,Active-Operating,"12749 W. Westen Dr., Houston, AK 99694, UNITED STATES",KINE CO,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,2024-01-09T11:05:18.230216
