application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,8/31/2020,COMPLETE,MR282825,"BWell Holdings, Inc",Provincetown,MA,02657,42.049778,-70.188791,220 Commercial St,Unit 2,Provincetown,MA,02657,POINT (-70.301811 41.698999),POINT (-70.188790 42.0497780),336 Commercial St,Unit 5,Provincetown,MA,02657,83-4427456,MRN282825,9/26/2019 12:14:47 PM,2/4/2020 02:17:46 PM,1/2/2020 12:00:00 AM,4/9/2020 03:52:54 PM,False,,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business | Veteran-Owned Business | Woman-Owned Business",,,,,,,,,,,,,,8/6/2020 04:00:00 AM,7/1/2019 02:32:42 PM,2/12/2020 12:00:00 AM,4/9/2020 03:04:16 PM,4/14/2023 04:00:00 AM,4/17/2024 04:00:00 AM,,7/10/2023,220 Commercial St,Unit 2,Barnstable County,,10000.0,02657,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,642,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/4/2020,COMPLETE,MR282186,"The Botanist, Inc.",Shrewsbury,MA,01545,42.249232,-71.720735,200 Portland Street,5th Floor,Boston,MA,02114,POINT (-71.840209 42.329642),POINT (-71.720735 42.2492319),200 Portland Street,5th Floor,Boston,MA,02114,47-3905518,MRN282186,1/7/2019 03:51:39 PM,2/25/2019 02:55:49 PM,1/23/2019 12:00:00 AM,,True,,,,,,,APPROVED,RP201860,RP201860,Not a DBE,,,,,,,,,,,,,,10/8/2020 04:00:00 AM,12/14/2018 03:29:59 PM,5/15/2019 12:00:00 AM,7/9/2020 03:54:17 PM,7/14/2022 04:00:00 AM,7/22/2023 04:00:00 AM,,7/10/2023,235 Hartford Turnpike,N/A,Worcester County,,10000.0,01545,Shrewsbury,Worcester,42.329642,-71.840209,Central MA,224,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284143,Spencer House LLC,North Adams,MA,01247,42.696731,-73.112962,3235 MAIN ST,,Becket,MA,01223,POINT (-73.209889 42.396128),POINT (-73.112961 42.696731),215 Johnson Hill RD,,Washington,MA,01223,35-2570314,MRN284143,3/27/2021 12:19:05 PM,6/1/2021 04:10:28 PM,3/30/2021 11:40:51 AM,,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,3/9/2021 10:02:55 AM,6/25/2021 02:31:00 PM,9/17/2021 12:32:48 PM,,,,7/10/2023,91 American Legion Dr,N/A,Berkshire County,,0.0,01247,North Adams,Berkshire,42.396128,-73.209889,Western MA,116,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/27/2020,COMPLETE,MR281800,Native Sun Wellness INC,Hudson,MA,01749,42.396505,-71.591345,67 Kemble St,,Boston,MA,02119,POINT (-71.275566 42.459085),POINT (-71.591345 42.3965049),67 Kemble St,,Boston,MA,02119,82-2598834,MRN281800,9/4/2018 11:34:48 AM,11/14/2018 03:30:31 PM,11/7/2018 12:00:00 AM,5/15/2019 10:58:18 AM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,11/19/2020 03:00:00 AM,8/14/2018 10:41:40 AM,11/28/2018 12:00:00 AM,4/4/2019 04:37:20 PM,4/14/2023 04:00:00 AM,5/16/2024 04:00:00 AM,,7/10/2023,37 Coolidge St,N/A,Middlesex County,,5000.0,01749,Hudson,Middlesex,42.459085,-71.275566,Central MA,280,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,7/20/2021,COMPLETE,MR282742,"Olde World Remedies, Inc.",Lynn,MA,01901,42.456487,-70.972918,50 Congress Street,Suite 420,Boston,MA,02109,POINT (-70.970827 42.635475),POINT (-70.972917 42.4564870),50 Congress Street,Suite 420,Boston,MA,02109,47-4390517,MRN282742,9/12/2019 04:18:35 PM,12/6/2019 05:48:09 PM,9/19/2019 12:00:00 AM,,True,,,,,,,,,RPA201932,Not a DBE,,,,,,,,,,,,,,6/17/2021 04:00:00 AM,5/28/2019 02:34:23 PM,12/11/2019 12:00:00 AM,2/7/2020 09:22:33 AM,5/11/2023 04:00:00 AM,5/15/2024 04:00:00 AM,,7/10/2023,953 Western Ave,N/A,Essex County,,10000.0,01901,Lynn,Essex,42.635475,-70.970827,Northeast,342,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284764,684 Center St. JP LLC,Boston,MA,02130,42.311861,-71.114002,684 Centre Street,,Jamaica Plain,MA,02130,POINT (-71.073493 42.334948),POINT (-71.114001 42.311861),116 Harvard Avenue,,Allston,MA,02134,88-1671498,MRN284764,12/13/2022 02:10:55 PM,2/10/2023 02:48:34 PM,12/14/2022 09:03:05 AM,,True,yes,SE303621,,,,EEA202112,,,,Not a DBE,,,,,,,,,,,,,,,9/20/2022 09:41:44 AM,2/17/2023 02:13:02 PM,4/14/2023 02:22:02 PM,,,,7/10/2023,684 Centre St,N/A,Suffolk County,,0.0,02130,Jamaica Plain,Suffolk,42.334948,-71.073493,,441,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284651,Enlite Cannabis Dispensary LLC,Springfield,MA,01151,42.155801,-72.489906,459 Main Street,,Indian Orchard,MA,01151,POINT (-72.571312 42.12756),POINT (-72.489906 42.1558009),"55 Frank B Murray Street, Suite 301",,Springfield,MA,01103,83-1339372,MRN284651,8/9/2022 01:55:02 PM,11/2/2022 04:10:48 PM,8/17/2022 11:46:37 AM,1/12/2023 04:15:21 PM,False,no,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,5/4/2022 10:55:39 AM,11/8/2022 11:27:46 AM,1/12/2023 01:08:10 PM,1/12/2023 03:00:00 AM,1/12/2024 03:00:00 AM,,7/10/2023,459 Main St,N/A,Hampden County,,5000.0,01151,Indian Orchard,Hampden,42.12756,-72.571312,,91,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,COMMENCE OPS,COMMENCE OPS,10/13/2021,COMPLETE,MR283694,"Caroline's Cannabis, LLC",Hopedale,MA,01747,42.104072,-71.502137,4 Charlesview Road,,Hopedale,MA,01747,POINT (-71.840209 42.329642),POINT (-71.502137 42.1040720),PO Box 175,,Douglas,MA,01516,82-2327750,MRN283694,9/4/2020 04:04:02 PM,9/21/2020 09:54:25 PM,9/9/2020 04:23:01 PM,11/20/2020 12:01:07 PM,False,yes,SE303599,SE303599,,,,,,,Not a DBE,,,,,,,,,,,,,,9/17/2021 04:00:00 AM,7/23/2020 07:50:55 PM,9/24/2020 08:45:39 AM,11/19/2020 04:16:02 PM,10/13/2022 04:00:00 AM,11/20/2023 03:00:00 AM,,7/10/2023,4 Charlesview Rd,N/A,Worcester County,,5000.0,01747,Hopedale,Worcester,42.329642,-71.840209,Central MA,278,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,3/11/2021,COMPLETE,MR282562,"Lazy River Products, LLC",Dracut,MA,01826,42.67537,-71.293985,145 Broadway Rd,,Dracut,MA,01826,POINT (-71.275566 42.459085),POINT (-71.293985 42.6753700),19 Cardiff Rd,,Windham,NH,03087,83-4312366,MRN282562,4/20/2019 09:37:37 AM,12/5/2019 01:32:43 PM,10/30/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,1/14/2021 03:00:00 AM,4/2/2019 07:05:14 PM,12/31/2019 12:00:00 AM,3/5/2020 12:21:13 PM,3/9/2023 03:00:00 AM,4/8/2024 04:00:00 AM,,7/10/2023,145 Broadway Rd,N/A,Middlesex County,,10000.0,01826,Dracut,Middlesex,42.459085,-71.275566,Northeast,306,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281616,"Alfreds Finest, Inc.",Plymouth,MA,02360,41.949581,-70.707127,8 Scobee Circle,,Plymouth,MA,02360,POINT (-70.818958 41.978877),POINT (-70.707127 41.9495810),99 Main St.,,Plympton,MA,02367,83-0824729,MRN281616,12/12/2019 11:45:15 AM,4/15/2020 10:58:40 AM,3/6/2020 12:00:00 AM,,False,,,SE303609,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,6/19/2018 11:15:13 AM,7/7/2020 12:14:11 PM,10/8/2020 12:26:48 PM,1/7/2022 03:00:00 AM,1/7/2023 03:00:00 AM,,7/10/2023,8 Scobee Cir,N/A,Plymouth County,,10000.0,02360,Plymouth,Plymouth,41.978877,-70.818958,Southeast and Cape,539,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283321,Sparkboro Wellness NAMA Corp.,North Adams,MA,01247,42.668431,-73.107418,1268 Curran Highway,,North Adams,MA,01247,POINT (-73.209889 42.396128),POINT (-73.107417 42.6684309),180 Elm Street Suite I#340,,Pittsfield,MA,01201,84-5042244,MRN283321,3/19/2020 02:27:57 PM,5/27/2020 02:37:26 PM,3/23/2020 12:00:00 AM,9/11/2020 10:38:26 AM,False,,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,3/3/2020 01:17:50 PM,6/11/2020 02:29:22 PM,9/10/2020 01:48:08 PM,12/8/2022 03:00:00 AM,12/8/2023 03:00:00 AM,,7/10/2023,1268 Curran Hwy,N/A,Berkshire County,,10000.0,01247,North Adams,Berkshire,42.396128,-73.209889,Western MA,116,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,2/17/2021,COMPLETE,MR282318,HIGHMINDED LLC,Great Barrington,MA,01230,42.199472,-73.360407,126 Main Street,,Great Barrington,MA,01230,POINT (-73.209889 42.396128),POINT (-73.360406 42.199472),126 Main Street,,Great Barrington,MA,01230,83-0990966,MRN282318,3/1/2019 10:03:59 AM,12/16/2019 04:05:32 PM,10/2/2019 12:00:00 AM,4/13/2020 10:14:06 AM,False,,,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,,,,,,,,,,,,11/19/2020 03:00:00 AM,1/22/2019 02:16:34 AM,2/6/2020 12:00:00 AM,4/9/2020 03:16:06 PM,4/14/2023 04:00:00 AM,4/17/2024 04:00:00 AM,,7/10/2023,126 Main St,N/A,Berkshire County,,10000.0,01230,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,106,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282799,Royal Hemp LLC,Lanesborough,MA,01224,42.492862,-73.201996,660 CHESHIRE ROAD,,LANESBOROUGH,MA,01224,POINT (-73.209889 42.396128),POINT (-73.201995 42.4928620),660 CHESHIRE ROAD,,LANESBOROUGH,MA,01224,83-4641649,MRN282799,8/16/2019 11:14:20 AM,3/24/2020 02:48:51 PM,2/10/2020 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,6/20/2019 01:42:35 PM,4/7/2020 12:00:00 AM,7/20/2020 02:34:06 PM,12/8/2022 03:00:00 AM,12/8/2023 03:00:00 AM,,7/10/2023,660 Cheshire Rd,N/A,Berkshire County,,10000.0,01224,Berkshire,Berkshire,42.396128,-73.209889,,101,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,12/30/2020,COMPLETE,MR282576,"CNA Stores, Inc.",Amesbury,MA,01913,42.84629,-70.916166,100 Main St.,,Amesbury,MA,01913,POINT (-70.970827 42.635475),POINT (-70.916166 42.8462900),100 Main St.,,Amesbury,MA,01913,83-1233238,MRN282576,4/12/2019 05:07:42 PM,12/18/2019 09:31:57 AM,10/29/2019 12:00:00 AM,4/9/2020 03:21:01 PM,False,,,,,,,,,,Veteran-Owned Business | Disability-Owned Business,,,,,,,,,,,,,,11/19/2020 03:00:00 AM,4/4/2019 11:23:07 AM,1/16/2020 12:00:00 AM,4/9/2020 03:07:28 PM,4/14/2023 04:00:00 AM,4/17/2024 04:00:00 AM,,7/10/2023,77 Macy St,N/A,Essex County,,10000.0,01913,Amesbury,Essex,42.635475,-70.970827,Northeast,351,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283413,"Lovewell Provisions, LLC",Hubbardston,MA,01452,42.49019,-72.011972,56 Gardner rd.,Suite A,Hubbardston,MA,01452,POINT (-71.840209 42.329642),POINT (-72.011972 42.4901899),2 Pine St,,Bedford,MA,01730,85-0630551,MRN283413,7/5/2020 09:18:54 PM,12/14/2020 11:29:48 PM,7/13/2020 04:31:15 PM,,False,yes,SE303555,SE303555,,,,,,,Not a DBE,,,,,,,,,,,,,,,4/1/2020 01:56:16 AM,12/17/2020 12:11:28 PM,3/11/2021 01:58:47 PM,,,,7/10/2023,56 Gardner Rd,Suite A,Worcester County,,0.0,01452,Hubbardston,Worcester,42.329642,-71.840209,Central MA,174,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR283170,"Holyoke Green Growers, LLC.",Holyoke,MA,01040,42.19586,-72.614538,60 Jackson St.,,HOLYOKE,MA,01040,POINT (-72.571312 42.12756),POINT (-72.614537 42.1958600),275 SARGEANT ST FL 2,,HOLYOKE,MA,01040,82-5257334,MRN283170,12/13/2020 12:11:02 PM,1/24/2022 12:42:58 PM,12/15/2020 10:46:41 AM,,True,yes,EE202034,,APPROVED,EE202034,EE202034,,,,Not a DBE,,,,,,,,,,,,,,,12/5/2019 08:49:45 PM,12/3/2021 11:40:11 AM,2/14/2022 04:18:06 PM,,,,7/10/2023,60 Jackson St,N/A,Hampden County,,0.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281374,"KG Collective Brockton, LLC",Brockton,MA,02302,42.080734,-70.981833,1536 Tremont Street,,Boston,MA,02120,POINT (-70.818958 41.978877),POINT (-70.981832 42.080734),1536 Tremont Street,,Boston,MA,02120,84-2651712,MRN281374,12/12/2019 11:33:22 AM,8/5/2021 09:14:32 PM,12/31/2019 12:00:00 AM,,True,yes,EE201965,,APPROVED,EE201965,EE201965,,,,Not a DBE,,,,,,,,,,,,,,,5/2/2018 10:52:36 PM,8/17/2021 01:47:28 PM,10/14/2021 01:10:36 PM,10/13/2022 04:00:00 AM,11/23/2023 03:00:00 AM,,7/10/2023,912 Crescent St,N/A,Plymouth County,,5000.0,02302,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,507,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,COMMENCE OPS,COMMENCE OPS,6/28/2023,COMPLETE,MR284602,High Street Cannabis Group LLC,Boston,MA,02110,42.356784,-71.05199,200 High Street,,Boston,MA,02109,POINT (-71.073493 42.334948),POINT (-71.051990 42.3567839),323 Maple Street,,Lynn,MA,01904,87-1030882,MRN284602,3/24/2022 12:39:29 PM,5/5/2022 06:34:16 PM,3/29/2022 08:57:30 AM,,False,no,,SE305529,,,,,,,Not a DBE,,,,,,,,,,,,,,5/11/2023 04:00:00 AM,3/2/2022 01:21:04 PM,5/27/2022 06:55:21 AM,8/11/2022 11:49:32 AM,10/18/2022 04:00:00 AM,10/18/2023 04:00:00 AM,,7/10/2023,200 High St,N/A,Suffolk County,,10000.0,02110,Boston,Suffolk,42.334948,-71.073493,Metro Boston,421,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284253,"Lemonnade Springfield, LLC",Springfield,MA,01105,42.094242,-72.580787,595 Main Street,,Springfield,MA,01105,POINT (-72.571312 42.12756),POINT (-72.580787 42.0942420),4675 MacArthur Court Floor 15,,Newport Beach,CA,92660,86-3974146,MRN284253,6/11/2021 02:42:29 PM,2/3/2022 09:58:10 AM,6/21/2021 01:25:08 PM,4/3/2023 03:22:05 PM,True,yes,EE202373,,,,EE202373,,,,Not a DBE,,,,,,,,,,,,,,,5/19/2021 12:43:53 PM,2/7/2022 02:56:15 PM,5/12/2022 02:07:25 PM,4/3/2023 04:00:00 AM,4/3/2024 04:00:00 AM,,7/10/2023,595 Main St,N/A,Hampden County,,5000.0,01105,Springfield,Hampden,42.12756,-72.571312,Western MA,75,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283208,"Calverde Naturals, LLC",Marlborough,MA,01752,42.33884,-71.591449,219-237 Boston Post Road West,,Marlborough,MA,01752,POINT (-71.275566 42.459085),POINT (-71.591448 42.3388399),10 Briarwood Lane,,WInchester,MA,01890,84-1907300,MRN283208,9/3/2020 04:31:52 PM,9/21/2020 10:36:53 AM,9/8/2020 08:54:54 AM,4/1/2021 11:11:34 AM,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,12/30/2019 10:00:55 AM,9/24/2020 07:55:41 AM,1/14/2021 03:24:01 PM,3/9/2023 03:00:00 AM,4/1/2024 04:00:00 AM,,7/10/2023,237 Boston Post Rd W,N/A,Middlesex County,,10000.0,01752,Marlborough,Middlesex,42.459085,-71.275566,Central MA,281,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284245,Dr.Greenthumb Greenfield LLC,Greenfield,MA,01013,42.58819,-72.602445,220-228 Main Street,,Greenfield,MA,01301,POINT (-72.571312 42.12756),POINT (-72.602445 42.5881899),19 Oak lane,,Douglaston,NY,11363,87-1767941,MRN284245,8/12/2021 12:11:48 PM,12/16/2021 11:54:53 AM,11/23/2021 10:57:21 AM,3/22/2022 11:41:57 AM,False,no,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,,5/16/2021 03:22:54 PM,12/17/2021 11:52:23 AM,3/10/2022 01:55:13 PM,4/14/2023 04:00:00 AM,4/17/2024 04:00:00 AM,,7/10/2023,228 Main St,N/A,Franklin County,,10000.0,01013,Chicopee,Hampden,42.12756,-72.571312,Western MA,12,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,1/14/2021,COMPLETE,MR281701,"Nature's Medicines, Inc.",Fall River,MA,02724,41.687866,-71.172076,482 Globe Street,,Fall River,MA,02724,POINT (-71.102131 41.778329),POINT (-71.172076 41.687866),Po Box D,482 Globe Street,Fall River,MA,02724,47-4387528,MRN281701,12/10/2018 06:40:54 PM,3/25/2019 06:29:38 PM,1/22/2019 12:00:00 AM,6/1/2019 09:35:58 PM,True,,,,,,,APPROVED,RP201918,RP201918,Not a DBE,,,,,,,,,,,,,,11/19/2020 03:00:00 AM,7/11/2018 06:57:12 PM,3/13/2019 12:00:00 AM,5/30/2019 01:58:39 PM,9/15/2022 04:00:00 AM,9/18/2023 04:00:00 AM,,7/10/2023,482 Globe St,N/A,Bristol County,,5000.0,02724,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,671,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,6/29/2020,COMPLETE,MR281845,BERKSHIRE ROOTS INC.,Boston,MA,02128,42.376097,-71.038891,501 DALTON AVE,,PITTSFIELD,MA,01201,POINT (-71.073493 42.334948),POINT (-71.038891 42.3760970),501 DALTON AVE,,PITTSFIELD,MA,01201,81-5430971,MRN281845,3/29/2019 02:18:33 PM,5/10/2019 03:37:17 PM,4/23/2019 12:00:00 AM,8/27/2019 04:12:33 PM,True,,,,,,,APPROVED,RP201903,RP201903,Not a DBE,,,,,,,,,,,,,,6/4/2020 04:00:00 AM,8/29/2018 03:21:10 PM,6/7/2019 12:00:00 AM,8/9/2019 11:39:36 AM,10/13/2022 04:00:00 AM,10/14/2023 04:00:00 AM,,7/10/2023,253 Meridian St,N/A,Suffolk County,,5000.0,02128,Boston,Suffolk,42.334948,-71.073493,Metro Boston,439,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283521,Apotho Therapeutics Dartmouth INC,Dartmouth,MA,02747,41.639015,-71.02915,747 State Road,,Dartmouth,MA,02747,POINT (-71.102131 41.778329),POINT (-71.029150 41.6390150),71 Raymond Drive,,Seekonk,MA,02771,83-1940958,MRN283521,3/5/2022 12:22:44 PM,10/9/2022 08:21:07 PM,3/31/2022 11:28:38 AM,2/14/2023 04:45:40 PM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,5/12/2020 03:47:32 PM,11/16/2022 11:33:36 AM,1/12/2023 01:02:55 PM,2/14/2023 03:00:00 AM,2/14/2024 03:00:00 AM,,7/10/2023,747 State Rd,N/A,Bristol County,,10000.0,02747,North Dartmouth,Bristol,41.778329,-71.102131,,683,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284123,"Flying Goose, LLC",Douglas,MA,01516,42.054675,-71.815541,286 Webster Street,,Douglas,MA,01516,POINT (-71.840209 42.329642),POINT (-71.815540 42.0546750),286 Webster Street,,Douglas,MA,01516,84-4550231,MRN284123,5/7/2021 04:49:59 PM,9/13/2021 03:51:28 PM,7/30/2021 09:46:05 AM,6/6/2022 09:15:31 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/24/2021 10:00:10 AM,10/5/2021 03:28:57 PM,1/20/2022 03:33:11 PM,6/6/2022 04:00:00 AM,6/6/2023 04:00:00 AM,,7/10/2023,286 Webster St,N/A,Worcester County,,10000.0,01516,Douglas,Worcester,42.329642,-71.840209,Central MA,200,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283656,Ocean Breeze Cultivators LLC,Gloucester,MA,01930,42.617007,-70.668099,9 Whistle Stop Way,,Gloucester,MA,01930,POINT (-70.970827 42.635475),POINT (-70.668098 42.6170070),34 Winthrop Ave.,,Gloucester,MA,01930,83-3036787,MRN283656,11/30/2020 12:39:08 PM,4/6/2021 06:31:15 PM,12/4/2020 01:08:16 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,7/10/2020 10:43:48 AM,4/30/2021 08:55:58 AM,7/15/2021 04:39:19 PM,4/14/2023 04:00:00 AM,4/25/2024 04:00:00 AM,,7/10/2023,9 Whistle Stop Way,N/A,Essex County,,10000.0,01930,Gloucester,Essex,42.635475,-70.970827,Northeast,357,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,9/21/2020,COMPLETE,MR282062,"Mass Alternative Care, Inc.",Amherst,MA,01002,42.371993,-72.533529,55 University Drive,,Amherst,MA,01002,POINT (-72.62073 42.322256),POINT (-72.533529 42.3719930),1247 East Main Street,,Chicopee,MA,01020,46-2915012,MRN282062,5/6/2019 03:26:38 PM,9/19/2019 11:36:03 PM,6/3/2019 12:00:00 AM,1/20/2020 08:37:06 AM,True,,,,,,,APPROVED,RP201836,RPA201836,Not a DBE,,,,,,,,,,,,,,8/6/2020 04:00:00 AM,11/19/2018 10:52:22 AM,10/3/2019 12:00:00 AM,1/9/2020 11:28:34 AM,1/12/2023 03:00:00 AM,1/21/2024 03:00:00 AM,,7/10/2023,55 University Dr,N/A,Hampshire County,,10000.0,01002,Amherst,Hampshire,42.322256,-72.62073,Western MA,2,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284038,"Union Twist, Inc.",Boston,MA,02134,42.357627,-71.128041,630 Worcester Road,,Framingham,MA,01702,POINT (-71.073493 42.334948),POINT (-71.128040 42.3576270),"One International Place, Suite 3700",C/O Prince Lobel Tye LLP,Boston,MA,02110,83-3883936,MRN284038,4/22/2021 02:51:56 PM,11/4/2021 01:53:42 PM,5/5/2021 04:40:56 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,1/19/2021 08:43:35 PM,10/29/2021 01:44:29 PM,4/7/2022 12:52:38 PM,7/27/2022 04:00:00 AM,7/27/2023 04:00:00 AM,,7/10/2023,259 Cambridge St,N/A,Suffolk County,,10000.0,02134,Allston,Suffolk,42.334948,-71.073493,,445,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
