LicenseStatus,AssociateId,LicenseeId,UBI,LicenseNumber,Name,DBA,LicenseIssueDate,LicenseExpirationDate,ExternalIdentifier,IsDeleted,Address1,Address2,City,State,ZipCode,County,EmailAddress,PhoneNumber,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate
Active,,1625,6034527030010001,416829,"GREEN IS THE NEW GOLD, LLC",LANDRACE,2023-11-29,2024-11-30,,False,130 CHESAW RD  STE C,,OROVILLE,WA,988440000,OKANOGAN,terah@landracelabs.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,1914,6034527030010002,419395,"GREEN IS THE NEW GOLD, LLC",LANDRACE,2023-11-29,2024-11-30,,False,5845 192ND AVE SW STE 102,,ROCHESTER,WA,985790000,THURSTON,terah@landracelabs.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,1736,6034527030010003,417103,"GREEN IS THE NEW GOLD, LLC",GRASS VALLEY PRODUCTS,2023-11-29,2024-11-30,,False,130 CHESAW RD STE A,SUITE A,OROVILLE,WA,988440000,OKANOGAN,terah@landracelabs.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,965,6034539570010001,414503,"SWEET LEAF 2, LLC",DESTINATION HIGHWAY 420,2023-11-28,2024-11-30,,False,1225 HOLLIS ST,,BREMERTON,WA,983103611,KITSAP,Bonerose7@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2968,6034541600010004,417155,DANDELION FARMS LLC,DANDELION FARMS,2023-11-02,2024-11-30,,False,4807 N REBECCA ST STE A,,SPOKANE,WA,992176751,SPOKANE,DANDELIONFARMS502@GMAIL.COM,,LoadLicenseeETL,2022-05-10 04:48:58.013000000,proc_UpdateExistingLicenses,2023-11-03 05:50:06.870000000
Active,,2001,6035582520010001,421261,"THE CENTER FOR PALLIATIVE CARE, LLC",THE BAKEREE,2023-11-17,2024-11-30,,False,74 S LUCILE ST  STE 102,STE 102,SEATTLE,WA,981342444,KING,Nesse@thebakereeseattle.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,1431,6035599370010001,416367,SUNBLOOM LLC,SUNBLOOM,2023-11-09,2024-11-30,,False,2700 4TH AVE S STE C-1,,SEATTLE,WA,981341956,KING,Sunbloommimi@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,2976,6035602530010008,421804,NW HOMEGROWN LLC,THE JOINT,2023-11-16,2024-11-30,,False,4336 ROOSEVELT WAY NE STE C,,SEATTLE,WA,981054764,KING,tj.wallace90@yahoo.com,,LoadLicenseeETL,2022-05-26 05:43:06.280000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,3038,6035615210010003,434372,EMERALD LEAVES LLC,EMERALD LEAVES,2023-11-08,2024-11-30,,False,2609 6TH AVE STE 1,,TACOMA,WA,984067226,PIERCE,emeraldleavestac@gmail.com,,LoadLicenseeETL,2022-12-02 04:46:35.887000000,proc_UpdateExistingLicenses,2023-11-09 05:49:04.760000000
Active,,2060,6035615620010001,421826,KAHD HOLDING LLC,KAHD HOLDING,2023-11-10,2024-11-30,,False,18850 103RD AVE SW UNIT 105,,VASHON,WA,980705250,KING,KAHDHOLDINGLLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-11 05:50:08.887000000
Active,,2823,6033477050010002,431508,"LADYHELM FARM, LLC","LADYHELM FARM, LLC",2023-12-05,2024-11-30,,False,168 NICHOLS RD # 2,,OMAK,WA,988419581,OKANOGAN,JEFFBNEWTON@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-06 05:58:44.937000000
Active,,363,6033476500010001,412598,JEREMY KIEFER PER WAC 314-55-035,THE CLONE ZONE,2023-12-02,2024-11-30,,False,17835 59TH AVE NE BLDG 8 STE B,,ARLINGTON,WA,982236429,SNOHOMISH,garrett@smokeypointproductions.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-03 05:58:45.663000000
Active,,144,6033476300010001,412130,QUALITY CANNABIS PRODUCING AND PROCESSSING LL,QUALITY CANNABIS PRODUCING AND PROCESSING,2023-12-20,2024-11-30,,False,776 US HWY 101,,COSMOPOLIS,WA,985370000,GRAYS HARBOR,QUALITYCANNABISPRODUCINGANDPROCESSINGLLC@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-21 06:08:22.540000000
Active,,303,6033472750010001,412437,"RED FROG, LLC",RED FROG,2023-12-27,2024-11-30,,False,12815 227TH AVE SE STE A,,MONROE,WA,982728720,SNOHOMISH,robertwas2014@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-28 06:07:55.870000000
Active,,146,6033465220010001,412132,SEATTLE INCEPTIVE GROUP LLC,SUSPENDED BRANDS,2023-11-30,2024-11-30,,False,860 NE OLD BELFAIR HWY,,BELFAIR,WA,985280000,MASON,leslie@suspendedbrands.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-01 05:56:54.523000000
Active,,2817,6033464070010006,431374,"ELEMENT PRODUCTIONS, INC.",ELEMENT PRODUCTIONS INC,2023-12-05,2024-11-30,,False,1074 OLD HIGHWAY 97 STE D,,BREWSTER,WA,988129682,OKANOGAN,A@alandondaldson.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-13 06:02:19.990000000
Active,,2664,6033518790010002,429717,CANNA CLOUDS LLC,CANNA CLOUDS,2023-12-05,2024-11-30,,False,2916 STATE ST STE 202,,EVERETT,WA,982013994,SNOHOMISH,KRISTACANNACLOUDS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-06 05:58:44.937000000
Active,,1919,6033519020010002,419494,OGO INDUSTRIES LLC,OGO INDUSTRIES,2023-12-09,2024-11-30,,False,2405 50TH AVE SW,,TUMWATER,WA,985128007,THURSTON,OGO.LUCKY9527@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-10 06:02:33.330000000
Active,,221,6033464190010001,412263,EVERGREEN NIRVANA LLC,EVERGREEN NIRVANA,2023-11-28,2024-11-30,,False,3053 RIGGS RD,STE B,TOUCHET,WA,993600000,WALLA WALLA,nacshack@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,700,6033496500010002,413407,BOK CHOY LLC,NORTH BAY MARIJUANA,2023-11-07,2024-11-30,,False,211 E NORTH BAY RD,STE B,ALLYN,WA,985240000,MASON,STARTRECKIE@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-08 05:49:33.960000000
Active,,412,6033493110010001,412688,THE CALYX LLC,THE CALYX COMPANY,2023-11-28,2024-11-30,,False,484 ALDERDALE RD SUITE B,,PROSSER,WA,993509348,KLICKITAT,monica@thecalyxco.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2775,6033493280010004,430796,"ATLAS BRAND, INC.","ATLAS BRAND, INC",2023-11-17,2024-11-30,,False,1655 ROAD 4 NE,PAD C,COULEE CITY,WA,991159549,DOUGLAS,MILTONBRAN@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,307,6033493480010001,412442,"DRIFTWOOD FARMS GREENBLUFF, LLC",DRIFTWOOD FARMS GREENBLUFF,2023-11-23,2024-11-30,,False,19510 N SANDS RD  STE A,,COLBERT,WA,990059599,SPOKANE,GBDRIFTWOODFARMS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
Active,,294,6033493810010001,412425,"ROYAL TREE, LLC",ROYAL TREE GARDENS,2023-11-08,2024-11-30,,False,2909 S ALASKA ST,,TACOMA,WA,984097804,PIERCE,ROYALTREEINC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-09 05:49:04.760000000
Active,,1420,6033493810010002,416339,"ROYAL TREE, LLC",ROYAL TREE GARDENS,2023-11-08,2024-11-30,,False,1209 ST PAUL AVE BLDG 1,,TACOMA,WA,984212407,PIERCE,ROYALTREEINC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-09 05:49:04.760000000
Active,,778,6033495120010001,413712,"FORBIDDEN GARDEN, LLC",FORBIDDEN GARDEN,2023-11-21,2024-11-30,,False,17727 59TH AVE NE BLDG 12 #A,,ARLINGTON,WA,982236446,SNOHOMISH,CANNAHARVEST@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,320,6033495850010001,412500,MT BAKER HOMEGROWN LLC,MT BAKER HOMEGROWN,2023-11-16,2024-11-30,,False,3929 SPUR RIDGE LANE #1,,BELLINGHAM,WA,982261234,WHATCOM,MTBAKERHOMEGROWN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,242,6033495850010002,412303,MT BAKER HOMEGROWN LLC,MT BAKER HOMEGROWN LLC,2023-11-16,2024-11-30,,False,1761 W BAKERVIEW RD,,BELLINGHAM,WA,982260000,WHATCOM,MTBAKERHOMEGROWN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,580,6033497960010002,413075,BLUE ROOTS LLC,BLUE ROOTS CANNABIS,2023-11-09,2024-11-30,,False,13026 W MCFARLANE RD STE D3-1,,AIRWAY HEIGHTS,WA,990015099,SPOKANE,linda@bluerootscannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,244,6033492670010001,412305,JJS PRODUCTIONS LLC,JJS PRODUCTIONS,2023-11-07,2024-11-30,,False,12729 QUANTUM LN BLDG 5 UNIT20,"BLDG 5, UNIT 20",ANACORTES,WA,982218364,SKAGIT,JJSPRODUCTION188@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-08 05:49:33.960000000
Active,,724,6033497960010005,413477,BLUE ROOTS LLC,BLUE ROOTS CANNABIS,2023-11-09,2024-11-30,,False,13026 W MCFARLANE RD STE C-3,,AIRWAY HEIGHTS,WA,990015046,SPOKANE,linda@bluerootscannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,2346,6033498200010006,424983,TECHBUD LLC,TECHBUD,2023-11-04,2024-11-30,,False,74 PIT RD STE N,,BREWSTER,WA,988129676,OKANOGAN,BYROLL@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-05 05:51:00.770000000
Active,,2815,6033498290010006,431338,AGRO TECHNIC LLC,AGRO TECHNIC,2023-11-29,2024-11-30,,False,1074 OLD HIGHWAY 97 STE C,,BREWSTER,WA,988129682,OKANOGAN,MJN@TUGDEV.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,2152,6033498370010005,422504,"GREEN SOLUTION PLACE, INC.",GREEN SOLUTION PLACE,2023-11-02,2024-11-30,,False,1845 1ST ST,,CHENEY,WA,990041966,SPOKANE,dennisturner.3gt@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-03 05:50:06.870000000
Active,,2533,6033500150010003,427342,CUSTOM CULTIVATORS LLC,CUSTOM CULTIVATORS,2023-11-29,2024-11-30,,False,121 STEVES RD,,WASHOUGAL,WA,986717257,SKAMANIA,JENNIFER.GUETTER@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,4,6033500470010006,421005,GLOBODYNE INDUSTRIES INC,BUDS GARAGE,2023-11-04,2024-11-30,,False,3015 EVERETT AVE,,EVERETT,WA,982013822,SNOHOMISH,BRIAN.BODGE@BUDSGARAGE.COM,,LoadLicenseeETL,2021-12-02 08:32:50.137000000,proc_UpdateExistingLicenses,2023-11-05 05:51:00.770000000
Active,,429,6033503130010001,412723,PACIFIC OVERSEAS TREE COMPANY LLC,BOTANICA SEATTLE,2023-11-09,2024-11-30,,False,145 S HORTON ST STE 200,STE 200,SEATTLE,WA,981340000,KING,TIMELLIOTT@BOTANICAGLOBAL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,2663,6033503770010004,429699,"BARBA ROJA ENTERPRISES, LLC",HIGH END MARKET PLACE,2023-11-09,2024-11-30,,False,1924 BROADWAY ST STE A,,VANCOUVER,WA,986633380,CLARK,inventory.hemp@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,306,6033493090010001,412441,NORTHWEST 7 POINT LLC,NORTHWEST 7 POINT,2023-11-28,2024-11-30,,False,5805 E SHARP AVE STE C6,,SPOKANE VALLEY,WA,992120955,SPOKANE,NORTHWEST7POINT@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2484,6033491280010005,426700,AXABRA LLC,AXABRA,2023-11-16,2024-11-30,,False,4014 E SPRAGUE AVE,,SPOKANE,WA,992024849,SPOKANE,john@axabra502.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,560,6033520140010001,413018,THE GREEN GREEN GRASS OF HOME LLC,THE GREEN GREEN GRASS OF HOME,2023-12-01,2024-11-30,,False,1891 E LEE RD STE A,,WASHTUCNA,WA,993719746,ADAMS,greengreengrassofhome@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-02 05:58:09.767000000
Active,,153,6033481040010001,412147,OLYMPIC GROWERS LLC,OLYMPIC GROWERS,2023-11-16,2024-11-30,,False,35100 MILES CRESTON RD N STE A,SUITE A,CRESTON,WA,991178515,LINCOLN,Trawalston@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,237,6033469140010001,412295,"GREENRUSH, LLC",GREENRUSH,2023-11-22,2024-11-30,,False,"3928 171ST AVE NE, STE A",,SNOHOMISH,WA,982904468,SNOHOMISH,GREENRUSHLLC@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-23 05:53:41.453000000
Active,,2674,6033470130010002,429844,SALISH SEA INDUSTRIES L.L.C.,SALISH SEA INDUSTRIES L.L.C.,2023-11-17,2024-11-30,,False,3303 S 35TH ST STE B1-3,STE B1-3,TACOMA,WA,984094730,PIERCE,roger@lightbrigade.solutions,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,365,6033472250010001,412600,"LUCHINI SUPERCRITICAL, INC.",LUCHINI SUPERCRITICAL,2023-11-23,2024-11-30,,False,4326 LYONS HILL RD   STE B,,SPRINGDALE,WA,991739728,STEVENS,merhone@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
Active,,1489,6033476140010004,416527,"CLOUD BUD, LLC",CLOUD BUD LLC,2023-11-14,2024-11-30,,False,84 HANSON RD,,HOQUIAM,WA,985500000,GRAYS HARBOR,CLOUDBUD@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,239,6033477820010002,412300,AUNTIE ONOLICIOUS INC.,AUNTIE ONOLICIOUS,2023-11-28,2024-11-30,,False,144 MILO CURRY RD,,PORT TOWNSEND,WA,983689621,JEFFERSON,RHALL@OLYPEN.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,272,6033478080010001,412371,ALKI HERBAL LLC,ALKI HERBAL,2023-11-16,2024-11-30,,False,1128 SW SPOKANE ST  STE 300,STE 300,SEATTLE,WA,981341128,KING,rick@alkiherbal.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1995,6033478690010002,421103,GREENTREE INDUSTRIES LLC,FIRE HOUSE PRODUCTIONS,2023-11-28,2024-11-30,,False,3636 E SANSON AVE,,SPOKANE,WA,992177809,SPOKANE,NBURGER2112@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2786,6049912950010001,430951,PG TRADING LLC,PG TRADING LLC,2023-11-14,2024-11-30,,False,200 GREENACRES RD,,RIVERSIDE,WA,988490000,OKANOGAN,pgtrading502@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,1753,6033481560010001,417147,HHR ENTERPRISES LLC,HEAVENLY BUDS,2023-11-21,2024-11-30,,False,1445 INDUSTRIAL WAY 19 C,,LONGVIEW,WA,986321033,COWLITZ,MIKE@HEAVENLYBUDS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,291,6033490980010001,412416,"GROW BROS, LLC",GROW BROS,2023-11-17,2024-11-30,,False,2990 RADER RD,,ELLENSBURG,WA,989267750,KITTITAS,LEIFLANGLOIS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,271,6033482370010001,412370,LOVING FARMS LLC,LOVING FARMS,2023-11-17,2024-11-30,,False,2615 OLD HIGHWAY 99 S,,MOUNT VERNON,WA,982730000,SKAGIT,LOVINGFARMSMJ@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,2583,6033483950010003,428342,"EMERALD JANE'S, LLC",EMERALD JANES,2023-11-16,2024-11-30,,False,1918 STEWART ST,,TACOMA,WA,984212921,PIERCE,SKIALP@MSN.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1524,6033485210010002,416597,"GOLD MOUNTAIN CANNABIS, INC.","GOLD MOUNTAIN, INC.",2023-11-22,2024-11-30,,False,1144 29TH ST NW,PARK 29 BLDG C STE 101,AUBURN,WA,980012465,KING,IVAILO@ROCKETCANNABIS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-23 05:53:41.453000000
Active,,984,6033486380010001,414664,"INSTANT KARMA, LLC",PIECE OF MIND CANNABIS,2023-11-08,2024-11-30,,False,9301 N DIVISION ST STE B-C,,SPOKANE,WA,992181254,SPOKANE,MIKE@MDPCPA.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-09 05:49:04.760000000
Active,,385,6033486750010001,412627,ALPHA GENESIS LLC,RED RIDGE FARMS,2023-11-09,2024-11-30,,False,17731 59TH AVE NE BLDG 16 #B,,ARLINGTON,WA,982236446,SNOHOMISH,MBRENTD@COMCAST.NET,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-10 05:49:31.263000000
Active,,666,6033524830010001,413280,1492 PRODUCTIONS LLC,1492 PRODUCTIONS,2023-12-05,2024-11-30,,False,2845 OCEAN AVE STE A,,RAYMOND,WA,985774909,PACIFIC,CASEYKCRAIG@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-06 05:58:44.937000000
Active,,477,6033523380010001,412831,"D AND S ORGANICS, LLC",D AND S FARMS,2023-12-05,2024-11-30,,False,806 UTE AVE E,,EAST WENATCHEE,WA,988029334,DOUGLAS,SALES@HIGHFREQUENCYFARMS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-06 05:58:44.937000000
Active,,2518,6033490250010008,427121,"O'NEIL INDUSTRIES, LLC",THE GREEN NUGGET,2023-11-23,2024-11-30,,False,322 E FRANCIS AVE STE A,,SPOKANE,WA,992081086,SPOKANE,SCOTTONEIL74@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
Active,,1036,6033520850010002,414983,"KAPNOBATAI,INC",THE NOVEL TREE,2023-12-07,2024-11-30,,False,1817 130TH AVE NE SUITE B,,BELLEVUE,WA,980052225,KING,CSMCABOY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,996,6033505020010001,414750,"III KING COMPANY, LLC",III KING COMPANY,2023-11-18,2024-11-30,,False,12925 MARTIN LUTHER KINGJR WAY,,SEATTLE,WA,981780000,KING,IIIKINGSEATTLE@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-19 05:53:27.167000000
Active,,670,6033505740010001,413287,GROW OP FARMS LLC,GROW OP FARMS,2023-11-18,2024-11-30,,False,2611 N WOODRUFF RD STE B,,SPOKANE VALLEY,WA,992064138,SPOKANE,nancy@growopfarms.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-19 05:53:27.167000000
Active,,432,6033526610010001,412728,C BLOCK GROUP LLC,C BLOCK GROUP,2023-11-28,2024-11-30,,False,3712 SPOKANE BRIDGE RD STE A,,LIBERTY LAKE,WA,990199464,SPOKANE,joelima2128@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,485,6033517640010001,412843,"SKAGIT ORGANICS, LLC",SKAGIT ORGANICS,2023-11-14,2024-11-30,,False,16915 STATE HIGHWAY 20 UNIT B,,MOUNT VERNON,WA,982738850,SKAGIT,SKAGITORGANICS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,2570,6033518720010003,428034,MARIGG LLC,WASHINGTON GREEN,2023-11-28,2024-11-30,,False,28611 139TH AVE NE STE A,STE A,ARLINGTON,WA,982239302,SNOHOMISH,arlingtonhomegrown@outlook.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2618,6033519760010004,428846,"OYSTER BAY GROUP 3 , INC.",MARIJUANA MART,2023-11-16,2024-11-30,,False,6230 197TH SW AVE,,ROCHESTER,WA,985790000,THURSTON,shawn@marijuanamartwa.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,428,6033520350010001,412720,OMG SYKES CORP,OMG SYKES,2023-11-29,2024-11-30,,False,5115 WOODS CREEK RD,,MONROE,WA,982727249,SNOHOMISH,johnk@omgsykescorp.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,2296,6033520950010002,424256,SWEETWATER FARMS LLC,SWEETWATER FARMS,2023-11-28,2024-11-30,,False,10211 S SPOTTED RD  BLDG A&B,BLDG A&B,CHENEY,WA,990049646,SPOKANE,eric@sweetwaterfarmsmj.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,530,6033525570010001,412952,SITKA PACKAGING LLC,SITKA PACKAGING,2023-11-17,2024-11-30,,False,11015 LAKE CITY WAY NE,,SEATTLE,WA,981256716,KING,SHAWN@SITKAGOLD.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,2199,6033525730010005,422954,"COLUMBIA HERBAL, LLC",AMERICAN HARVEST,2023-11-16,2024-11-30,,False,7550 US 97,,PESHASTIN,WA,988470000,CHELAN,AMERICANHARVESTKELANI@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1204,6033530150010001,415820,SVIN GARDEN LLC,SVIN GARDEN,2023-11-16,2024-11-30,,False,30320 OLD 99 N UNIT B,,STANWOOD,WA,982925415,SNOHOMISH,SVINGARDEN@OUTLOOK.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1631,6033506150010001,416840,"THE HAPPY CROWD, LLC",THE HAPPY CROWD,2023-11-23,2024-11-30,,False,26425 S RUPP RD T0,T0,CHENEY,WA,990040000,SPOKANE,dkdullanty@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
Active,,2430,6033530980010004,425965,GREEN SPANKY LLC,BETTER BUDS,2023-10-31,2024-11-30,,False,10384 SILVERDALE WAY NW STE 10,,SILVERDALE,WA,983837670,KITSAP,D.COMEAU@COMCAST.NET,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-01 05:49:40.570000000
Active,,2154,6033530980010005,422525,GREEN SPANKY LLC,BETTER BUDS,2023-10-31,2024-11-30,,False,2840 E HWY 101,,PORT ANGELES,WA,983629080,CLALLAM,BETTERBUDS7@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-01 05:49:40.570000000
Active,,2571,6033531780010003,428068,47 DEGREES NORTH LLC,47 DEGREES NORTH,2023-11-17,2024-11-30,,False,3303 W HAMILTON RD UNIT B,,DEER PARK,WA,990060000,SPOKANE,KEN.47DEGREESNORTH@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-18 05:53:21.487000000
Active,,552,6033532660010001,413002,"ROCHESTER FARMS, LLC",ROCHESTER FARMS,2023-11-23,2024-11-30,,False,10011 173RD AVE SW,,ROCHESTER,WA,985799546,THURSTON,ROCHESTERFARMS502@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
