license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date,business_phone,premise_street_address,business_website,premise_latitude,premise_longitude,premise_county,details_url,phone_number,LicenseStatus,delivery,cultivator,retailer
C10-0000427-LIC,5569,Moe Greens,Commercial -  Retailer,Active,,"Fmsf, Inc.","Brendan Hallinan, Clayton Kopp, Jesse Henry, Nathaniel  Haas",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,San Francisco,94102,Brendan@hallinan-Law.Com,,2024-07-23T04:44:26.05,(415) 786-0139,1276 Market St,,37.777977,-122.416024,San Francisco,,,,,,
C10-0000428-LIC,5570,Data Not Available,Commercial -  Retailer,Active,,"Westside Professional Management, LLC","Sergio Burga, Zahur Lalji",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,Port Hueneme,93041,Info@wheelhouseph.Com,,2024-07-23T04:44:26.05,(805) 382-0420,"521 Channel Islands Blvd W, Suite 1",,34.176268,-119.212393,Ventura,,,,,,
C10-0000431-LIC,5573,Data Not Available,Commercial -  Retailer,Active,,"Cantodiem Dispensing Collective, Inc.","Ilana Dreicer, Michael Ashbel, Steve Ashbel",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,Los Angeles,90066,CantodiemLLC@gmail.Com,,2024-07-23T04:44:26.05,(818) 821-1209,13356 W Washington Blvd,,33.99247006,-118.44376509,Los Angeles,,,,,,
C10-0000434-LIC,5576,Sugarbudz LA,Commercial -  Retailer,Active,,"Los Angeles Valley Caregivers, Inc.","Dildora Diaz Zayniyeva, Dmitry Levin, Felix Tsipris",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,Los Angeles,90048,Lavcdispensary@gmail.Com,,2024-07-23T04:44:26.05,(323) 500-1040,6132 Wilshire Blvd,,34.062918,-118.362678,Los Angeles,,,,,,
C10-0000435-LIC,750,Harborside,Commercial -  Retailer,Active,,San Jose Wellness,"Conrad  Gregory, Cory Azzalino, Edward Schumults, Francis Handley III, James Clark, John Nichols, Katsujin Chao, Kavi Bhai, Lisa Leder",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,San Jose,95112,Licensing@statehouse.Co,,2024-07-23T04:44:26.05,(510) 344-2933,1365 N 10th Street St,,37.365101,-121.899769,Santa Clara,,,,,,
C10-0000436-LIC,817,ASHE SOCIETY,Commercial -  Retailer,Active,,The Garry Five LLC,Elaine Lu,Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,Santa Ana,92704,Elaine@ashesociety.Com,,2024-07-23T04:44:26.05,(916) 202-8424,3601 Garry Ave W,,33.705918,-117.917315,Orange,,,,,,
C10-0000437-LIC,818,Mission Cannabis Club,Commercial -  Retailer,Active,,"Shambala Healing Center, Inc.","Eamon Greaney, Khader ElShawa, Vivian ElShawa",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,San Francisco,94110,Alshawa0712@gmail.Com,,2024-07-23T04:44:26.05,(415) 509-8664,2441 Mission St,,37.75796,-122.418606,San Francisco,,,,,,
C10-0000439-LIC,820,Alternative Herbal Health Services,Commercial -  Retailer,Active,,The Green Cross Society Of Southern California Corporation,"Jason Beck, Scott Lambert, Sevan Derhanian",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,W Hollywood,90046,Ahhs215@mac.Com,,2024-07-23T04:44:26.05,(310) 508-9726,7828 Santa Monica Blvd,,34.090649,-118.360247,Los Angeles,,,,,,
C10-0000441-LIC,822,"NC3 Systems, INC.",Commercial -  Retailer,Active,,Nc3 Systems,"Greg Gamet, Judith Schvimmer, Laurie  Holcomb Thompson, Marshall  Minor",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-16T00:00:00,2025-07-15T00:00:00,San Jose,95112,Larry@gocaliva.Com,,2024-07-23T04:44:26.05,(408) 297-2615,1695 S 7th St,,37.313949,-121.865932,Santa Clara,,,,,,
C10-0000444-LIC,825,MOLLYZ,Commercial -  Retailer,Active,,Cana Roots,"Alik Eliasian, Edvin Mailyan, Greg Eliasian",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-17T00:00:00,2025-07-16T00:00:00,Sun Valley,91352,Greg.Eliasian@gesventures.Com,,2024-07-23T04:44:26.05,(818) 624-5210,11045 Sherman Way,,34.2016,-118.371984,Los Angeles,,,,,,
C10-0000445-LIC,826,The OG Collective,Commercial -  Retailer,Active,,"P&S Ventures, LLC","Eric Hughes, Jason Beck",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-17T00:00:00,2025-07-16T00:00:00,Cathedral CTY,92234,Data Not Available,,2024-07-23T04:44:26.05,(760) 832-8939,36380 Bankside Dr,,33.78315,-116.469203,Riverside,,,,,,
C10-0000446-LIC,827,"SYLMAR CAREGIVERS, INC.",Commercial -  Retailer,Active,,"Sylmar Caregivers, Inc.",Glen Choi,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-17T00:00:00,2025-07-16T00:00:00,Los Angeles,90024,Glen@vertmgmt.Com,,2024-07-23T04:44:26.05,(213) 448-1859,1787 Westwood Blvd S,,34.050337,-118.437745,Los Angeles,,,,,,
C10-0000448-LIC,829,Authentic 209,Commercial -  Retailer,Active,,"Cv Wellness, LLC","Gregory Fink, James Kim, Susan Hoy, Tak Sato",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-17T00:00:00,2025-07-16T00:00:00,Modesto,95354,Licensing@shrynegroup.Com,,2024-07-23T04:44:26.05,(916) 230-7868,426 Mchenry Ave,,37.650399,-120.993437,Stanislaus,,,,,,
C10-0000450-LIC,831,LA ORGANIC PHARMACY INC,Commercial -  Retailer,Active,,La Organic Pharmacy Inc,Noelle Byers-Frontz,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-17T00:00:00,2025-07-16T00:00:00,Los Angeles,90016,Noellefrontz@yahoo.Com,,2024-07-23T04:44:26.05,(323) 496-9041,5738 Washington Blvd W,,34.034317,-118.369372,Los Angeles,,,,,,
C10-0000453-LIC,834,Farm Direct [Equity Retailer],Commercial -  Retailer,Active,,"Miparc, Inc. [Equity Retailer]","Emily  Paxhia, Joseph Pearson, Sean Kelley",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,San Francisco,94117,Compliance@sparcsf.Org,,2024-07-23T04:44:26.05,(707) 584-6923,473 Haight St,,37.771976,-122.429918,San Francisco,,,,,,
C10-0000454-LIC,835,"Green Dragon, Green Dragon's Love Shack",Commercial -  Retailer,Active,,"Loparc, LLC","Christopher Montana, Emily Paxhia, Glenn Standridge, Joseph Pearson, Manuel Semerdjian, Sean Kelley",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,San Francisco,94103,Compliance@sparcsf.Org,,2024-07-23T04:44:26.05,(707) 584-6923,502 14th St,,37.768119,-122.42468,San Francisco,,,,,,
C10-0000455-LIC,836,SPARC,Commercial -  Retailer,Active,,"Responsible Patient Care, Inc","Emily  Paxhia, Joseph Pearson, Mitchell Thompson, Sean Kelley, Timothy Crites",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Sebastopol,95472,Compliance@sparc.Co,,2024-07-23T04:44:26.05,(707) 584-6923,"6771 Sebastopol Ave, Suite 100",,38.402469,-122.820291,Sonoma,,,,,,
C10-0000456-LIC,837,Data Not Available,Commercial -  Retailer,Active,,"Responsible Patient Care, Inc","Emily Paxhia, Joseph Pearson, Mitchell Thompson, Sean Kelley, Timothy Crites",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Santa Rosa,95401,Epearsonsf@gmail.Com,,2024-07-23T04:44:26.05,(707) 584-6923,1061 Dutton Ave N,,38.445243,-122.730789,Sonoma,,,,,,
C10-0000457-LIC,838,"EXCLUSIVE CAREGIVERS OF CALIFORNIA, INC.",Commercial -  Retailer,Active,,"Exclusive Caregivers Of California, Inc.",MARIA CAMACHO,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Los Angeles,90047,Mariacamacho129@gmail.Com,,2024-07-23T04:44:26.05,(562) 688-4111,6200 S South Wilton Pl,,33.983175,-118.314723,Los Angeles,,,,,,
C10-0000458-LIC,5578,Data Not Available,Commercial -  Retailer,Active,,Mother Nature's Remedy Caregiver's,David Slocum,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Woodland HLS,91364,Llttfdave@gmail.Com,,2024-07-23T04:44:26.05,(818) 436-2243,22815 Ventura Blvd,,34.166132,-118.623924,Los Angeles,,,,,,
C10-0000459-LIC,5579,"SUPERIOR HERBAL HEALTH, LLC",Commercial -  Retailer,Active,,"Superior Herbal Health, LLC","Amirsalar Shakeri, Maryam Sadrpour, Shawn Groshans",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Chatsworth,91311,Shawn@shhdistro.Com,,2024-07-23T04:44:26.05,(310) 448-3093,20447 W Nordhoff St,,34.232428,-118.579306,Los Angeles,,,,,,
C10-0000460-LIC,5580,Highway Cannabis CO.,Commercial -  Retailer,Active,,"Marina Caregivers, Inc.","Christopher Colon, Gerald Mewissen, Matt Gould, Mitch Kahn",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Marina DL Rey,90292,Marinacaregivers@gmail.Com,,2024-07-23T04:44:26.05,(310) 574-4000,13453 Beach Ave,,33.990832,-118.445857,Los Angeles,,,,,,
C10-0000462-LIC,5582,The Coughy Shop,Commercial -  Retailer,Active,,So-Cal Mm Patients Association,"Bernhard Brandenburg, Catherine Bagnara, Glenard  Kotorri",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,DSRT Hot SPGS,92240,Info@thecoughyshop.Com,,2024-07-23T04:44:26.05,(760) 671-6466,"64949 Mission Lakes Blvd, Suite 114",,33.975286,-116.529547,Riverside,,,,,,
C10-0000463-LIC,5583,Harborside,Commercial -  Retailer,Active,,Patients Mutual Assistance Collective Corporation,"Conrad Gregory, Edward Schmults, John Nichols, Kavi Bhai, Patricia  Brooks",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Oakland,94606,Licensing@statehouse.Co,,2024-07-23T04:44:26.05,(510) 610-7444,1840 Embarcadero Blvd E,,37.783897,-122.242335,Alameda,,,,,,
C10-0000464-LIC,5584,Urbn Leaf,Commercial -  Retailer,Active,,"Uprooted, Inc.","Edward Schmults, John Nichols, Kavi Bhai, Willie Senn",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,San Diego,92173,Data Not Available,,2024-07-23T04:44:26.05,(619) 663-6337,658 San Ysidro Blvd E,,32.546439,-117.033315,San Diego,,,,,,
C10-0000465-LIC,5585,Data Not Available,Commercial -  Retailer,Active,,Compassionate Heart Mutual Benefit Association [Equity Retailer],Micah Rubinstein,Sole Proprietorship,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Ukiah,95482,Compassionateheart08@gmail.Com,,2024-07-23T04:44:26.05,(707) 462-5100,190 Kuki Ln,,39.17003764,-123.2126891,Mendocino,,,,,,
C10-0000467-LIC,5587,Cookies Redding,Commercial -  Retailer,Active,,Green Door Redding LLC,"Aaron Kraw, Alicia Darrow, Charles (Wilder) Ramsey, Christopher Hester, David Kang, Glibert Milam, Ian Habernicht, James Rollins II, Justin Jarin, Lesjai Peronnet Chang, Miguel  Rodriguez, Parker Berling, Robert Kraw",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Redding,96002,Greendoorredding@gmail.Com,,2024-07-23T04:44:26.05,(510) 812-1600,1700 Cypress Ave E,,40.57150179,-122.33969969,Shasta,,,,,,
C10-0000468-LIC,5588,Organic Greens Collective,Commercial -  Retailer,Active,,Organic Greens Collective Inc.,"Elaine Falstrom, Kenneth Falstrom",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-18T00:00:00,2025-07-17T00:00:00,Goleta,93117,Info@ogcollective.Org,,2024-07-23T04:44:26.05,(805) 770-0580,5902 Daley St,,34.43108058,-119.82907832,Santa Barbara,,,,,,
C10-0000472-LIC,5592,Cannabist,Commercial -  Retailer,Active,,"Mission Bay, LLC","David Hart, David Sirolly, Derek Watson, Jesse Channon",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-19T00:00:00,2025-07-18T00:00:00,San Diego,92109,Regulatory@col-Care.Com,,2024-07-23T04:44:26.05,(978) 735-2276,4645 De Soto St,,32.807999,-117.217638,San Diego,,,,,,
C10-0000474-LIC,5594,"SHANGRI LA CARE CENTERS, INC. [Equity Retailer]",Commercial -  Retailer,Active,,"Shangri La Care Centers, Inc. [Equity Retailer]","Jeffrey Kroll, Robert  Jeff Hoffman",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-19T00:00:00,2025-07-18T00:00:00,Ojai,93023,Jeffkroll007@gmail.Com,,2024-07-23T04:44:26.05,(805) 640-6464,"408 Bryant Cir, Suite G",,34.44302,-119.237835,Ventura,,,,,,
C10-0000475-LIC,5595,Vibe by California,Commercial -  Retailer,Active,,"Evr Managers, LLC","Joseph Starr, Mark Waldron, Michal Holub",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-19T00:00:00,2025-07-18T00:00:00,Redding,96001,Mike@arcadewellness.Org,,2024-07-23T04:44:26.05,(916) 217-4053,3270 Market St S,,40.565525,-122.388215,Shasta,,,,,,
C10-0000476-LIC,5596,Evolv,Commercial -  Retailer,Active,,"Herbal Solutions Southern California, Inc.","Cesar Lopez, John Adams, Mark Adams",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-19T00:00:00,2025-07-18T00:00:00,Lomita,90717,Markadamsd9@gmail.Com,,2024-07-23T04:44:26.05,(562) 209-0111,25937 Western Ave,,33.787083,-118.308098,Los Angeles,,,,,,
C10-0000478-LIC,5598,Firehouse365,Commercial -  Retailer,Active,,"Firehouse Health Care Industries, Inc.","Cesar McGuire, Gilberto McGuire",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Maywood,90270,Cesarmcguire79@gmail.Com,,2024-07-23T04:44:26.05,(323) 484-0013,6118 Atlantic Blvd,,33.9831762,-118.18619314,Los Angeles,,,,,,
C10-0000479-LIC,5599,NUG Wellness,Commercial -  Retailer,Active,,"Dswc, Inc.","Gordon Galvan, John Oram, Nico Enea",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,San Leandro,94577,John@nug.Com,,2024-07-23T04:44:26.05,(510) 409-9543,3089 Teagarden St,,37.70569399,-122.15247003,Alameda,,,,,,
C10-0000481-LIC,5710,MMD NORTH HOLLYWOOD,Commercial -  Retailer,Active,,"California Compassionate Care Network, Inc.",Michael Ashbel,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,N Hollywood,91602,Tolucacccn@yahoo.Com,,2024-07-23T04:44:26.05,(818) 980-6337,4720 N Vineland Ave,,34.156062,-118.36992,Los Angeles,,,,,,
C10-0000482-LIC,5713,The Leaf,Commercial -  Retailer,Active,,"The Leaf At 73740, LLC","Edward Burger, Emily Heitman, Kevin Wilson, Micah Anderson, Paul Cotterell",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Palm Desert,92260,Compliance@leafelpaseo.Com,,2024-07-23T04:44:26.05,(760) 773-6644,73740 El Paseo,,33.720073,-116.378253,Riverside,,,,,,
C10-0000484-LIC,5715,Data Not Available,Commercial -  Retailer,Active,,"Ldjnbw, LLC","Brittany  D'Anna, Roseann  Naumovski",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Palm Springs,92264,Webbd@usc.Edu,,2024-07-23T04:44:26.05,(313) 283-4049,4810 Camino Parocela E,,33.814261,-116.493706,Riverside,,,,,,
C10-0000485-LIC,5716,Redwood Herbal Alliance,Commercial -  Retailer,Active,,"Asg North Bay, Inc.",Al Eaddy,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Santa Rosa,95403,Redherb@sonic.Net,,2024-07-23T04:44:26.05,(707) 528-3632,5270 Aero Dr,,38.51035953,-122.76505977,Sonoma,,,,,,
C10-0000486-LIC,5717,Traditional,Commercial -  Retailer,Active,,"California Organic Treatment Center, Inc.","Aaron Mamann, Dimitry Ginpilson",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Los Angeles,90021,Aaron@odyssey-Insights.Com,,2024-07-23T04:44:26.05,(210) 885-0517,2222 Olympic Blvd,,34.025612,-118.232844,Los Angeles,,,,,,
C10-0000487-LIC,5718,Green Earth Collective [Equity Retailer],Commercial -  Retailer,Active,,Green Earth Vitality Corporation [Equity Retailer],Daniel Reisbord,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-22T00:00:00,2025-07-21T00:00:00,Los Angeles,90042,Info@gecollective.Com,,2024-07-23T04:44:26.05,(323) 349-0949,4801 York Blvd,,34.12236,-118.210739,Los Angeles,,,,,,
C10-0000488-LIC,5719,Data Not Available,Commercial -  Retailer,Active,,H Street Patient Care,harry ezajian,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-23T00:00:00,2025-07-22T00:00:00,Needles,92363,Harryezajian@yahoo.Com,,2024-07-23T04:44:26.05,(818) 262-9937,221 H St,,34.8394782,-114.60813913,San Bernardino,,,,,,
C10-0000489-LIC,5720,GOAT GLOBAL HUMBOLDT,Commercial -  Retailer,Active,,Cannaboutique Dispensary LLC,"Alonzo Bradford, Donota Felekos",Limited Liability Company,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-23T00:00:00,2025-07-22T00:00:00,Eureka,95501,Twoonefive@yandex.Com,,2024-07-23T04:44:26.05,(323) 384-9977,1672 Myrtle Ave,,40.79409075,-124.13581163,Humboldt,,,,,,
C10-0000490-LIC,5721,MEDITHIRVE,Commercial -  Retailer,Active,,"Med Thrive Cooperative, Inc.","ALEXANDER PLOTITSA, Michael Breyburg",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-24T00:00:00,2025-07-23T00:00:00,San Francisco,94103,Mbreyburg@gmail.Com,,2024-07-23T04:44:26.05,(415) 760-2264,1933 Mission St,,37.76615961,-122.4195974,San Francisco,,,,,,
C10-0000491-LIC,5722,The Westwood Farmacy,Commercial -  Retailer,Active,,Wfarm1045,"Ann Athey, Rajesh Manek",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-24T00:00:00,2025-07-23T00:00:00,Los Angeles,90024,Anne@crcnoho.Com,,2024-07-23T04:44:26.05,(626) 221-2920,1035 Gayley Ave,,34.06106,-118.447581,Los Angeles,,,,,,
C10-0000494-LIC,5725,Mankind Dispensary,Commercial -  Retailer,Active,,Miramar Professional Services,"Alana Heilman, Courtney Bernard, Dana Gagnon, Duane Bernard, Ebon  Johnson, James Schmachtenberger, Kensuke Hanaoka",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-24T00:00:00,2025-07-23T00:00:00,San Diego,92121,Compliance@mankindcannabis.Com,,2024-07-23T04:44:26.05,(855) 626-5463,"7128 Miramar Rd, Suite 10",,32.880578,-117.160606,San Diego,,,,,,
C10-0000495-LIC,5726,High on Melrose,Commercial -  Retailer,Active,,Patients Against Pain Inc.,andrey shmykov,Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Annual,CA,Data Not Available,Data Not Available,2019-07-24T00:00:00,2025-07-23T00:00:00,Los Angeles,90046,Patientsagainstpain@gmail.Com,,2024-07-23T04:44:26.05,(213) 536-5497,8016 Melrose Ave,,34.083611,-118.364379,Los Angeles,,,,,,
C10-0000496-LIC,5727,"HIGHLAND PARK PATIENT COLLECTIVE, INC.",Commercial -  Retailer,Active,,"Highland Park Patient Collective, Inc.","Steve Leon, Victoria Leon, William Giamela",Corporation,BCC,Bureau of Cannabis Control (BCC),Adult-Use and Medicinal,,Provisional,CA,Data Not Available,Data Not Available,2019-07-24T00:00:00,2025-07-23T00:00:00,Los Angeles,91367,Hipapaco@gmail.Com,,2024-07-23T04:44:26.05,(818) 725-6818,21759 Erwin St W,,34.183104,-118.602867,Los Angeles,,,,,,
