application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MD1303,Delivered Inc,Clinton,,01510,,,"101 N Bridge St, Holyoke MA 01040",,Holyoke,MA,01040,POINT (-71.840209 42.329642),,230 Chapel St,,Lincoln,RI,02865,85-1220450,MDA1303,5/2/2022 01:03:12 PM,8/22/2022 12:01:01 PM,5/5/2022 05:01:43 PM,,False,,SE303970,SE303970,,,,,,,Not a DBE,,,,,,,,,,,,,,5/11/2023 04:00:00 AM,3/18/2022 12:50:18 PM,9/27/2022 02:34:57 PM,11/10/2022 12:38:45 PM,11/10/2022 03:00:00 AM,11/10/2023 03:00:00 AM,,,,,,,0.0,01510,Clinton,Worcester,42.329642,-71.840209,Central MA,198,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MD1276,Delivered Inc,Holyoke,,01040,,,101 N Bridge St,,Holyoke,MA,01040,POINT (-72.571312 42.12756),,230 Chapel St,,Lincoln,RI,02865,85-1220450,MDA1276,8/30/2021 03:33:03 PM,10/6/2021 11:25:34 AM,9/8/2021 09:12:26 AM,,False,,SE303970,SE303970,,,,,,,Not a DBE,,,,,,,,,,,,,,,8/30/2021 11:30:02 AM,10/15/2021 07:50:08 AM,1/20/2022 03:30:49 PM,4/14/2023 04:00:00 AM,4/14/2024 04:00:00 AM,,,,,,,0.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/10/2022,COMPLETE,MP281696,QPS Massachusetts Holdings LLC,Franklin,MA,02038,42.053772,-71.402689,105 Constitution Blvd,,Franklin,MA,02038,POINT (-71.15444 42.199156),POINT (-71.402688 42.0537720),2082 S State St,,Ann Arbor,MI,48104,83-0659900,MPN281696,6/13/2019 10:09:38 PM,3/31/2020 09:10:18 PM,1/9/2020 12:00:00 AM,9/3/2020 07:51:59 AM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/14/2021 04:00:00 AM,6/11/2019 10:21:07 AM,4/15/2020 12:00:00 AM,6/4/2020 02:37:53 PM,9/15/2022 04:00:00 AM,9/16/2023 04:00:00 AM,,5/22/2023,105 Constitution Blvd,N/A,Norfolk County,,10000.0,02038,Franklin,Norfolk,42.199156,-71.15444,Central MA,391,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC282112,"Northeast Alternatives, Inc.",Lakeville,MA,02347,41.8857,-70.947677,999 William S Canning Blvd,,Fall River,MA,02721,POINT (-70.818958 41.978877),POINT (-70.947676 41.8857),999 William S Canning Blvd,,Fall River,MA,02721,82-0744804,MCN282112,6/11/2019 01:33:14 PM,10/7/2021 10:34:06 AM,6/21/2019 12:00:00 AM,,True,no,,,,,,APPROVED,RP201952,RPA201952,Not a DBE,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,,,,,,,,,,,4/7/2022 04:00:00 AM,4/24/2019 04:02:33 PM,10/8/2021 10:56:36 AM,11/18/2021 02:39:57 PM,1/12/2023 03:00:00 AM,1/13/2024 03:00:00 AM,,5/22/2023,310 Kenneth Welch Dr,N/A,Plymouth County,,25000.0,02347,Lakeville,Plymouth,41.978877,-70.818958,Southeast and Cape,529,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/15/2021,COMPLETE,MC281917,"Commonwealth Alternative Care, Inc.",Taunton,MA,02780,41.873199,-71.063782,30 Mozzone Boulevard,,Taunton,MA,02780,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,02780,37-1834779,MCN281917,1/25/2019 09:16:46 PM,6/10/2021 09:19:55 AM,2/11/2019 12:00:00 AM,,True,no,,,,,,APPROVED,RP201926,RP201926,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",,,,,,,,,,,,11/18/2021 03:00:00 AM,1/11/2019 11:45:10 AM,6/25/2021 10:33:18 AM,8/12/2021 01:56:38 PM,8/11/2022 04:00:00 AM,8/26/2023 04:00:00 AM,,5/22/2023,30 Mozzone Blvd,N/A,Bristol County,,50000.0,02780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,698,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282044,"Sugar Grove, LLC",Templeton,MA,01468,42.55815,-72.08183,111 Gainsborough Street,Unit 407,Boston,MA,02115,POINT (-71.840209 42.329642),POINT (-72.081829 42.5581499),111 Gainsborough Street,Unit 407,Boston,MA,02115,85-2383037,MPN282044,3/1/2021 10:53:20 PM,5/26/2021 08:36:20 PM,3/23/2021 11:58:45 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/28/2021 09:19:39 PM,5/28/2021 09:47:41 AM,9/17/2021 12:33:45 PM,,,,5/22/2023,,N/A,Worcester County,,0.0,01468,Templeton,Worcester,42.329642,-71.840209,Central MA,181,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP281847,Revolution Greencare LLC,Chicopee,MA,01020,42.193895,-72.597802,30 Buckley Blvd,,Chicopee,MA,01020,POINT (-72.571312 42.12756),POINT (-72.597802 42.1938949),30 Buckley Blvd,,Chicopee,MA,01020,12-1234567,MPN281847,10/25/2021 10:34:59 AM,12/8/2021 04:45:51 PM,10/27/2021 02:15:11 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,2/26/2020 08:56:29 AM,12/10/2021 01:47:10 PM,2/14/2022 04:24:06 PM,,,,5/22/2023,30 Buckley Blvd,N/A,Hampden County,,0.0,01020,Chicopee,Hampden,42.12756,-72.571312,Western MA,14,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Courier,Expedited Review - Two or More,COMMENCE OPS,COMMENCE OPS,6/29/2021,COMPLETE,DO100108,Faded LLC,Bellingham,,02019,,,30 Hemlock Street,,Brockton,MA,02302,POINT (-71.15444 42.199156),,30 Hemlock Street,,Brockton,MA,02302,85-1438831,DOA100108,1/8/2021 05:31:35 PM,2/9/2021 09:31:46 PM,1/20/2021 06:52:10 AM,3/15/2021 09:49:01 AM,False,,,SE304880,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,,,,,,,,,,,6/17/2021 04:00:00 AM,7/8/2020 02:28:52 PM,2/11/2021 01:44:04 PM,3/11/2021 01:48:05 PM,2/9/2023 03:00:00 AM,3/15/2024 04:00:00 AM,,,,,,,5000.0,02019,Bellingham,Norfolk,42.199156,-71.15444,Central MA,381,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283474,Milkmen Cultivation LLC,Clinton,MA,01510,42.412954,-71.679018,813 Parker St,3,Boston,MA,02120,POINT (-71.840209 42.329642),POINT (-71.679017 42.4129539),75 Green St,Suite 3,Clinton,MA,01510,86-2585029,MCN283474,4/20/2021 04:58:59 PM,8/20/2021 01:11:52 PM,4/23/2021 02:38:56 PM,,False,no,,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,,4/14/2021 10:04:13 AM,8/23/2021 03:27:13 PM,11/18/2021 02:41:06 PM,5/11/2023 04:00:00 AM,5/11/2024 04:00:00 AM,,5/22/2023,75 Green St,Suite 3,Worcester County,,2500.0,01510,Clinton,Worcester,42.329642,-71.840209,Central MA,198,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,5/20/2019,COMPLETE,MC281255,"Alternative Therapies Group, Inc.",Amesbury,MA,01913,42.854641,-70.906583,"24R Pleasant St, Unit 2",,Newburyport,MA,01950,POINT (-70.970827 42.635475),POINT (-70.906582 42.8546410),"24R Pleasant St, Unit 2",,Newburyport,MA,01950,46-2086314,MCN281255,5/2/2018 12:36:42 PM,7/2/2018 09:27:19 AM,5/10/2018 12:00:00 AM,7/26/2018 04:28:38 PM,True,,,,,,,APPROVED,RP201882,RP201825,Not a DBE,Indoor,"Tier 05: 30,001 to 40,000 sq. ft",,,,,,,,,,,,12/13/2018 03:00:00 AM,4/17/2018 01:04:17 PM,7/5/2018 12:00:00 AM,7/26/2018 04:07:22 PM,10/13/2022 04:00:00 AM,10/14/2023 04:00:00 AM,,5/22/2023,10 Industrial Way,N/A,Essex County,,10000.0,01913,Amesbury,Essex,42.635475,-70.970827,Northeast,351,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Independent Testing Laboratory,Expedited Review - License Type,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,IL281352,"Legacy Foundation Group, LLC",Worcester,MA,01603,42.24124,-71.831032,41 Fremont St,,Worcester,MA,01603,POINT (-71.840209 42.329642),POINT (-71.831031 42.2412399),41 Fremont St,,Worcester,MA,01603,85-1238989,ILN281352,11/10/2020 04:41:37 PM,12/4/2020 04:28:16 PM,11/13/2020 12:27:57 PM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,9/10/2020 01:57:43 PM,12/10/2020 09:59:03 AM,2/11/2021 01:35:21 PM,3/9/2023 03:00:00 AM,4/8/2024 04:00:00 AM,,5/22/2023,41 Fremont St,N/A,Worcester County,,10000.0,01603,Worcester,Worcester,42.329642,-71.840209,Central MA,246,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MP281456,"Green Gold Group, INC",North Brookfield,MA,01535,42.264739,-72.090728,60 Prospect Street,,North Brookfield,MA,01535,POINT (-71.840209 42.329642),POINT (-72.090727 42.2647389),46 Appleton Street,,Boston,MA,02116,47-4984402,MPN281456,8/15/2018 02:51:42 PM,3/29/2020 10:22:42 AM,9/18/2018 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/17/2021 04:00:00 AM,8/2/2018 11:50:01 AM,4/15/2020 12:00:00 AM,6/4/2020 02:15:06 PM,4/14/2023 04:00:00 AM,6/19/2024 04:00:00 AM,,5/22/2023,60 Prospect St,N/A,Worcester County,,10000.0,01535,North Brookfield,Worcester,42.329642,-71.840209,Central MA,216,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283091,Regenerative LLC,Uxbridge,MA,01569,42.059736,-71.638438,30 Noonan Way (formerly known as 1035 Quaker Hwy),,Uxbridge,MA,01569,POINT (-71.840209 42.329642),POINT (-71.638437 42.0597360),679 Washington St Ste8 #177,,Attleboro,MA,02703,85-2143420,MCN283091,10/30/2020 05:00:18 PM,11/2/2020 06:12:51 PM,11/2/2020 09:44:03 AM,3/17/2021 12:59:32 PM,False,no,,SE305152,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,,,,,,,,,,,,9/29/2020 03:06:04 PM,11/5/2020 11:38:43 AM,1/14/2021 03:41:50 PM,2/9/2023 03:00:00 AM,3/17/2024 04:00:00 AM,,5/22/2023,,N/A,Worcester County,,2500.0,01569,Uxbridge,Worcester,42.329642,-71.840209,Central MA,233,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281702,"Bask, Inc.",Freetown,MA,02702,41.779665,-71.078704,2 Pequod Road,,Fairhaven,MA,02719,POINT (-71.102131 41.778329),POINT (-71.078704 41.7796650),2 Pequod Road,,Fairhaven,MA,02719,46-3397060,MPN281702,6/28/2019 11:22:49 AM,8/2/2019 02:03:15 PM,7/9/2019 12:00:00 AM,4/8/2020 01:19:12 PM,True,,,SE305325,,,,APPROVED,RP201988,RPA201988,Not a DBE,,,,,,,,,,,,,,,6/13/2019 05:49:16 PM,9/5/2019 12:00:00 AM,11/7/2019 01:32:36 PM,3/9/2023 03:00:00 AM,4/8/2024 04:00:00 AM,,5/22/2023,11 Campanelli Dr,N/A,Bristol County,,10000.0,02702,Assonet,Bristol,41.778329,-71.102131,,658,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284346,"House of Ermias, LLC",Chelsea,MA,02150,42.390772,-71.037292,267 Broadway,,Chelsea,MA,02150,POINT (-71.073493 42.334948),POINT (-71.037291 42.3907719),267 Broadway,,Chelsea,MA,02150,87-2864295,MRN284346,11/23/2021 03:42:16 PM,11/14/2022 12:46:06 PM,12/1/2021 02:03:37 PM,1/12/2023 01:43:06 PM,False,yes,SE305269,SE305269,,,,,,,Not a DBE,,,,,,,,,,,,,,,7/28/2021 03:44:33 PM,11/15/2022 02:22:41 PM,1/12/2023 01:11:10 PM,1/12/2023 03:00:00 AM,1/12/2024 03:00:00 AM,,5/22/2023,267 Broadway,N/A,Suffolk County,,5000.0,02150,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,459,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - License Type,COMMENCE OPS,COMMENCE OPS,12/23/2022,COMPLETE,MC281975,"ATLANTIC FARMS, LLC",Colrain,MA,01340,42.670903,-72.715806,225 CEDAR HILL ST.,SUITE 200,MARLBOROUGH,MA,01752,POINT (-72.573941 42.587072),POINT (-72.715806 42.6709030),225 CEDAR HILL ST.,,MARLBOROUGH,MA,01752,84-4408719,MCN281975,11/25/2019 03:57:55 PM,1/31/2020 02:12:17 PM,12/6/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,Outdoor,"Tier 07: 50,001 to 60,000 sq. ft",,,,,,,,,,,,7/14/2022 04:00:00 AM,2/8/2019 04:57:48 PM,2/12/2020 12:00:00 AM,5/8/2020 02:25:28 PM,7/14/2022 04:00:00 AM,7/15/2023 04:00:00 AM,,5/22/2023,126 Main Rd,N/A,Franklin County,,15000.0,01340,Colrain,Franklin,42.587072,-72.573941,Western MA,139,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/15/2022,COMPLETE,MR282638,Eskar Arlington LLC,Arlington,MA,02474,42.407648,-71.134718,9 Wildwood Road,,Middleton,MA,01949,POINT (-71.275566 42.459085),POINT (-71.134718 42.4076480),9 Wildwood Road,,Middleton,MA,01949,85-0553872,MRN282638,11/12/2019 01:02:48 PM,4/13/2020 01:59:09 PM,2/27/2020 12:00:00 AM,7/17/2020 12:00:53 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/9/2022 04:00:00 AM,4/24/2019 05:32:26 PM,4/15/2020 12:00:00 AM,7/9/2020 02:47:19 PM,7/14/2022 04:00:00 AM,7/17/2023 04:00:00 AM,,5/22/2023,21 Broadway,N/A,Middlesex County,,10000.0,02474,Arlington,Middlesex,42.459085,-71.275566,Northeast,575,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC282056,"Holistic Industries, Inc.",Monson,MA,01057,42.122992,-72.309267,304 Somerville Avenue,,Somerville,MA,02143,POINT (-72.571312 42.12756),POINT (-72.309267 42.1229920),1900 West Park Drive,Suite 280,Westborough,MA,01581,47-5374980,MCN282056,6/7/2019 12:17:58 PM,1/9/2020 02:39:32 PM,6/20/2019 12:00:00 AM,,True,,,,,,,APPROVED,RP201840,RP201840,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,,,,,,,,,,,11/19/2020 03:00:00 AM,3/25/2019 01:40:10 PM,1/15/2020 12:00:00 AM,4/9/2020 03:16:56 PM,4/14/2023 04:00:00 AM,4/22/2024 04:00:00 AM,,5/22/2023,96 Palmer Rd,N/A,Hampden County,,5000.0,01057,Monson,Hampden,42.12756,-72.571312,Western MA,37,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,3/15/2019,COMPLETE,MR281287,"New England Treatment Access, LLC.",Brookline,MA,02445,42.331742,-71.118024,5 Forge Parkway,,Franklin,MA,02038,POINT (-71.15444 42.199156),POINT (-71.118024 42.3317419),5 Forge Parkway,,Franklin,MA,02038,38-4055241,MRN281287,4/24/2018 11:05:29 PM,7/9/2018 09:06:30 AM,5/16/2018 12:00:00 AM,7/26/2018 06:17:02 PM,True,,,,,,,APPROVED,RP201822,RPA201822,Not a DBE,,,,,,,,,,,,,,3/7/2019 03:00:00 AM,4/19/2018 09:30:53 PM,7/9/2018 12:00:00 AM,7/26/2018 04:14:13 PM,9/15/2022 04:00:00 AM,10/10/2023 04:00:00 AM,,5/22/2023,160 Washington St,N/A,Norfolk County,,5000.0,02445,Brookline,Norfolk,42.199156,-71.15444,Metro Boston,553,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282031,TDMA Orange LLC,Orange,MA,01364,42.59721,-72.3032,207 Danoe; Shays Hwy,,Orange,MA,01364,POINT (-72.573941 42.587072),POINT (-72.303200 42.5972099),207 Danoe Shays Hwy,,Orange,MA,01364,83-3515575,MCN282031,3/12/2019 12:03:34 PM,4/18/2019 12:12:42 PM,3/20/2019 12:00:00 AM,11/22/2019 11:08:39 AM,True,,,,,,,,,RPA201948,Not a DBE,Outdoor,"Tier 05: 30,001 to 40,000 sq. ft",,,,,,,,,,,,,3/11/2019 06:00:18 PM,9/19/2019 12:00:00 AM,10/10/2019 01:13:50 PM,11/18/2021 03:00:00 AM,12/10/2022 03:00:00 AM,,5/22/2023,,N/A,Franklin County,,11250.0,01364,Orange,Franklin,42.587072,-72.573941,Western MA,152,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,11/30/2021,COMPLETE,MR283143,Uma Flowers LLC,Pepperell,MA,01463,42.666424,-71.572797,109 Raffaele Drive,,Waltham,MA,02452,POINT (-71.275566 42.459085),POINT (-71.572796 42.6664239),109 Raffaele Drive,,Waltham,MA,02452,84-3613796,MRN283143,3/9/2020 12:59:21 PM,5/11/2020 10:56:16 AM,3/19/2020 12:00:00 AM,,False,,,,,,,,,,Woman-Owned Business | Minority-Owned Business,,,,,,,,,,,,,,10/14/2021 04:00:00 AM,11/23/2019 02:58:34 PM,5/21/2020 02:42:02 PM,8/6/2020 02:56:16 PM,1/12/2023 03:00:00 AM,1/21/2024 03:00:00 AM,,5/22/2023,2 Tarbell St,N/A,Middlesex County,,10000.0,01463,Pepperell,Middlesex,42.459085,-71.275566,Central MA,178,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283887,ELEVATION RETAIL II LLC,Fairhaven,MA,02719,41.646815,-70.886685,240 BRIDGE ST,,FAIRHAVEN,MA,02719,POINT (-71.102131 41.778329),POINT (-70.886685 41.6468149),385 GREAT RD.,,BEDFORD,MA,01730,86-3936013,MRN283887,6/3/2021 12:17:37 PM,8/10/2021 10:02:02 AM,8/5/2021 12:30:13 PM,2/9/2022 02:47:43 PM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,11/10/2020 12:17:01 PM,8/24/2021 09:27:51 AM,11/18/2021 02:43:46 PM,2/9/2023 03:00:00 AM,2/9/2024 03:00:00 AM,,5/22/2023,240 Bridge St,N/A,Bristol County,,10000.0,02719,Fairhaven,Bristol,41.778329,-71.102131,Southeast and Cape,666,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Cultivator,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283278,EC Developments,Greenfield,MA,01301,42.650917,-72.561356,1385 Bernardston Road,,Greenfield,MA,01301,POINT (-72.573941 42.587072),POINT (-72.561356 42.650917),1385 Classic Court,Unit 330,Mount Pleasant,SC,29466,87-0898962,MCN283278,7/19/2021 10:25:52 PM,10/28/2021 03:08:57 PM,8/5/2021 10:07:02 AM,,False,no,,,,,,,,,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",,,,,,,,,,,,,1/5/2021 08:39:11 AM,10/29/2021 02:11:03 PM,1/20/2022 03:31:12 PM,4/22/2022 04:00:00 AM,4/22/2023 04:00:00 AM,,5/22/2023,1385 Bernardston Rd,N/A,Franklin County,,20000.0,01301,Greenfield,Franklin,42.587072,-72.573941,Western MA,132,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD6004,BEWDO LLC,N/A,,N/A,,,7 River Rd South,,Whately,MA,01093,,,PO Box 210,,N Hatfield,MA,01066,88-1951997,PMDA6004,5/4/2022 02:36:09 PM,5/4/2022 02:36:09 PM,5/20/2022 09:47:39 AM,,False,,SE305382,SE305382,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,4/4/2022 09:51:16 AM,5/20/2022 10:49:49 AM,5/23/2022 08:55:08 AM,5/23/2022 04:00:00 AM,5/23/2024 04:00:00 AM,,,,,,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Transporter with Other Existing ME License,General Applicant,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MX281355,DM Distribution LLC,Orange,MA,01634,42.554314,-72.289528,75 North Main Street,#570,Randolph,MA,02368,,POINT (-72.289528 42.5543139),75 North Main Street,#570,Randolph,MA,02368,84-2935250,MXN281355,12/3/2019 11:27:02 AM,3/16/2020 11:49:41 AM,3/6/2020 12:00:00 AM,,True,,,,,,,,,RPA201948,Not a DBE,,,,,,,,,,,,,,,7/9/2019 01:53:13 PM,4/7/2020 12:00:00 AM,6/4/2020 02:10:57 PM,,,,5/22/2023,207 Daniel Shays Hwy,N/A,Franklin County,,0.0,,,,,,,,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,2/13/2023,COMPLETE,MR284181,KG Collective LLC,Cambridge,MA,02138,42.374955,-71.149512,1536 Tremont St,,Boston,MA,02120,POINT (-71.275566 42.459085),POINT (-71.149512 42.374955),1536 Tremont St,,Boston,MA,02120,82-5066736,MRN284181,3/29/2021 09:37:37 PM,4/15/2021 01:35:56 PM,3/31/2021 10:17:42 AM,,True,yes,EE201965,,APPROVED,EE201965,EE201965,,,,Not a DBE,,,,,,,,,,,,,,11/10/2022 03:00:00 AM,3/22/2021 07:44:27 PM,4/30/2021 09:45:33 AM,6/22/2021 11:05:40 AM,7/14/2022 04:00:00 AM,8/9/2023 04:00:00 AM,,5/22/2023,701 Mt Auburn St,N/A,Middlesex County,,5000.0,02138,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,449,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284254,Greener World Inc.,Holyoke,MA,01040,42.192801,-72.61631,620 Beaulieu St,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.616309 42.1928010),620 Beaulieu St,,Holyoke,MA,01040,86-1378500,MRN284254,6/7/2021 05:38:54 PM,3/23/2022 06:02:30 PM,7/9/2021 04:08:32 PM,,False,no,,,,,,,,,Woman-Owned Business,,,,,,,,,,,,,,,5/19/2021 03:03:14 PM,4/8/2022 09:29:38 AM,7/14/2022 12:02:21 PM,,,,5/22/2023,620 Beaulieu St,N/A,Hampden County,,0.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,11/21/2022,COMPLETE,MR284097,Massachusetts Citizens for Social Equity LLC,Boston,MA,02131,42.292924,-71.121492,1508 Dorchester Avenue,,Dorchester,MA,02122,POINT (-71.073493 42.334948),POINT (-71.121492 42.2929239),1508 Dorchester Avenue,,Dorchester,MA,02122,83-3011333,MRN284097,3/9/2021 03:00:47 PM,4/1/2021 05:07:56 PM,3/24/2021 09:34:42 AM,,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,10/13/2022 04:00:00 AM,2/15/2021 09:19:03 PM,4/9/2021 10:25:28 AM,5/13/2021 12:30:58 PM,10/13/2022 04:00:00 AM,10/15/2023 04:00:00 AM,,5/22/2023,3997 Washington St,N/A,Suffolk County,,10000.0,02131,Roslindale,Suffolk,42.334948,-71.073493,,442,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
