activity,business_dba_name,business_image_url,business_legal_name,business_structure,business_website,data_refreshed_date,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,phone_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,premise_zip_code,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,business_owner_name,license_designation,premise_street_address,CEID,LicenseStatus,delivery,cultivator,retailer
,"Legacy Foundation Group, LLC",,"Legacy Foundation Group, LLC",,,,Mon Apr 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Thu Sep 10 2020 13:57:43 GMT-0400 (Eastern Daylight Time),,,Independent Testing Laboratory,Massachusetts Cannabis Control Commission,MACCC,,,Worcester,Worcester,42.24124,-71.831032,MA,11/27/2023,APPROVED,Expedited Review - License Type,Expedited,License Type,COMMENCE OPS,COMMENCE OPS,10/30/2023,COMPLETE,IL281352,1603.0,,,41 Fremont St,,Worcester,MA,1603.0,POINT (-71.840209 42.329642),POINT (-71.831031 42.2412399),41 Fremont St,,Worcester,MA,1603.0,85-1238989,ILN281352,Fri Dec 04 2020 16:28:16 GMT-0500 (Eastern Standard Time),Fri Nov 13 2020 12:27:57 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 10 2020 09:59:03 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:35:21 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1603.0,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,Sparkboro Wellness Corp.,,Sparkboro Wellness Corp.,,,,,,,,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Williamstown,,,,MA,11/27/2023,APPROVED,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283257,2167.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Columbia,,Columbia,,http://www.col-care.com/,2023-12-05T22:56:30.213846,,0,,,,,Maryland Medical Cannabis Commission,MMCC,,,,,,,MD,,,,,,,,,,,,chevychasemd@col-care.com,301-637-0870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,nan,,,,,
,GreenLabs,,GreenLabs,,http://www.greenlabsmd.com/,2023-12-05T22:56:30.213846,,1,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.2856532,-76.5959775,MD,,,,,,,,,,,,info@greenlabsmd.com,410-624-5520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1522 Eastern Ave,,,,,
,,,,,,2023-12-05T22:56:30.213846,,2,,,,,Maryland Medical Cannabis Commission,MMCC,,,Frederick,Frederick County,39.3621968,-77.4242549,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4606 Wedgewood Blvd,,,,,
,Gleaf,,Gleaf,,https://www.gleaf.com/,2023-12-05T22:56:30.213846,,3,,,,,Maryland Medical Cannabis Commission,MMCC,,,Rockville,Montgomery County,39.0948128,-77.15386389999999,MD,,,,,,,,,,,,patients@gleaf.com,800-208-9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,808 Hungerford Dr,,,,,
,Zenleafdispensaries,,Zenleafdispensaries,,https://www.zenleafdispensaries.com,2023-12-05T22:56:30.213846,,4,,,,,Maryland Medical Cannabis Commission,MMCC,,,Towson,Baltimore County,39.3993819,-76.6009361,MD,,,,,,,,,,,,maria.pinsky@zenleafdispensaries.com,410-842-9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,101 E Chesapeake Ave # 102,,,,,
,Kipcan,,Kipcan,,https://www.kipcan.com/,2023-12-05T22:56:30.213846,,5,,,,,Maryland Medical Cannabis Commission,MMCC,,,Cockeysville,Baltimore County,39.4631937,-76.6349607,MD,,,,,,,,,,,,info@kipcan.com,410-403-0280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,9 Cranbrook Rd,,,,,
,Mission,,Mission,,http://www.missioncan.com/,2023-12-05T22:56:30.213846,,6,,,,,Maryland Medical Cannabis Commission,MMCC,,,,,,,MD,,,,,,,,,,,,support@missioncan.com,833-768-4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,nan,,,,,
,,,,,,2023-12-05T22:56:30.213846,,7,,,,,Maryland Medical Cannabis Commission,MMCC,,,MD 20906,Montgomery County,39.08168209999999,-77.04493269999999,MD,,,,,,,,,,,,,443-622-3661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,Silver Spring,,,,,
,Positiveenergyoc,,Positiveenergyoc,,https://www.positiveenergyoc.com/,2023-12-05T22:56:30.213846,,8,,,,,Maryland Medical Cannabis Commission,MMCC,,,Ocean City,Worcester County,38.3376729,-75.13475439999999,MD,,,,,,,,,,,,info@positiveenergyoc.com,410-877-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,9939 Jerry Mack Rd STE 500,,,,,
,Remedycolumbia,,Remedycolumbia,,https://www.remedycolumbia.com/,2023-12-05T22:56:30.213846,,9,,,,,Maryland Medical Cannabis Commission,MMCC,,,Columbia,Howard County,39.1909386,-76.8181249,MD,,,,,,,,,,,,hello@remedycolumbia.com,443-542-0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,8865 Stanford Blvd #131,,,,,
,Revolutionreleaf,,Revolutionreleaf,,https://www.revolutionreleaf.com/,2023-12-05T22:56:30.213846,,10,,,,,Maryland Medical Cannabis Commission,MMCC,,,Laurel,Howard County,39.1112859,-76.8367336,MD,,,,,,,,,,,,info@revolutionreleaf.com,240-280-8446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,9994 Washington Blvd N,,,,,
,Starbuds,,Starbuds,,https://www.starbuds.us/,2023-12-05T22:56:30.213846,,11,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.3471562,-76.5389108,MD,,,,,,,,,,,,baltimore@starbuds.us,443-438-7494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,5975 Belair Rd,,,,,
,Storehousemd,,Storehousemd,,https://www.storehousemd.com/,2023-12-05T22:56:30.213846,,12,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.3663493,-76.6479944,MD,,,,,,,,,,,,info@storehousemd.com,443-438-4160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,5730 Falls Rd,,,,,
,B1Md,,B1Md,,https://www.b1md.com/,2023-12-05T22:56:30.213846,,13,,,,,Maryland Medical Cannabis Commission,MMCC,,,Olney,Montgomery County,39.1524378,-77.0678466,MD,,,,,,,,,,,,info@b1md.com,301-774-0840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,18070 Georgia Ave,,,,,
,"Wright Wellness Group, LLC",,"Wright Wellness Group, LLC",,,2023-12-05T22:56:30.213846,,14,,,,,Maryland Medical Cannabis Commission,MMCC,,,Bowie,Prince George's County,38.947771,-76.7362674,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4201 Northview Dr #100,,,,,
,Culta,,Culta,,https://www.culta.io/location/ellicott-city,2023-12-05T22:56:30.213846,,15,,,,,Maryland Medical Cannabis Commission,MMCC,,,Ellicott City,Howard County,39.24259550000001,-76.83686130000001,MD,,,,,,,,,,,,,833-325-2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4801 Dorsey Hall Dr #110,,,,,
,,,,,,2023-12-05T22:56:30.213846,,16,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.276562,-76.6130483,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,35 E Cross St,,,,,
,Peakreleaf,,Peakreleaf,,https://www.peakreleaf.com/,2023-12-05T22:56:30.213846,,17,,,,,Maryland Medical Cannabis Commission,MMCC,,,Rockville,Montgomery County,39.0584596,-77.1194374,MD,,,,,,,,,,,,info@peakreleaf.com,301-703-2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,2001 Chapman Ave,,,,,
,Blairwellness,,Blairwellness,,https://www.blairwellness.com/,2023-12-05T22:56:30.213846,,18,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.3608692,-76.61063209999999,MD,,,,,,,,,,,,melissa@blairwellness.com,410-323-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,5806 York Rd,,,,,
,Blueridgewellnessmd,,Blueridgewellnessmd,,https://www.blueridgewellnessmd.com/,2023-12-05T22:56:30.213846,,19,,,,,Maryland Medical Cannabis Commission,MMCC,,,Parkville,Baltimore County,39.3927164,-76.52607379999999,MD,,,,,,,,,,,,management%20@blueridgewellnessmd.com,301-640-5265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,9413 Harford Rd,,,,,
,Somdrelief,,Somdrelief,,https://www.somdrelief.com/,2023-12-05T22:56:30.213846,,20,,,,,Maryland Medical Cannabis Commission,MMCC,,,Mechanicsville,St. Mary's County,38.4396069,-76.73505,MD,,,,,,,,,,,,brittani@somdrelief.com,301-242-3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,28105 Three Notch Rd,,,,,
,Herbafi,,Herbafi,,https://www.herbafi.com/,2023-12-05T22:56:30.213846,,21,,,,,Maryland Medical Cannabis Commission,MMCC,,,Silver Spring,Montgomery County,38.9942478,-77.0289871,MD,,,,,,,,,,,,info@herbafi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,8413 Ramsey Ave,,,,,
,Kannavis,,Kannavis,,https://www.kannavis.org/,2023-12-05T22:56:30.213846,,22,,,,,Maryland Medical Cannabis Commission,MMCC,,,Frederick,Frederick County,39.3217086,-77.3599662,MD,,,,,,,,,,,,info@kannavis.org,301-810-2962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,8709 Fingerboard Rd,,,,,
,Ncwmedical,,Ncwmedical,,https://www.ncwmedical.com/,2023-12-05T22:56:30.213846,,23,,,,,Maryland Medical Cannabis Commission,MMCC,,,Perryville,Cecil County,39.5773428,-76.0505565,MD,,,,,,,,,,,,dbridges@ncwmedical.com,443-252-1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4925 Pulaski Hwy a,,,,,
,,,,,,2023-12-05T22:56:30.213846,,24,,,,,Maryland Medical Cannabis Commission,MMCC,,,Westminster,Carroll County,39.5937602,-76.9978448,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,700 Corporate Center Ct k,,,,,
,,,,,,2023-12-05T22:56:30.213846,,25,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.3277061,-76.6275485,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,3317 Keswick Rd,,,,,
,Libertycannabis,,Libertycannabis,,https://www.libertycannabis.com/,2023-12-05T22:56:30.213846,,26,,,,,Maryland Medical Cannabis Commission,MMCC,,,Rockville,Montgomery County,39.051414,-77.108876,MD,,,,,,,,,,,,hello@libertycannabis.com,301-603-2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,12001 Nebel St,,,,,
,,,,,,2023-12-05T22:56:30.213846,,27,,,,,Maryland Medical Cannabis Commission,MMCC,,,New Market,Frederick County,39.3838606,-77.2586599,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,11717 Old National Pike,,,,,
,,,,,,2023-12-05T22:56:30.213846,,28,,,,,Maryland Medical Cannabis Commission,MMCC,,,Cumberland,Allegany County,39.6304646,-78.7488163,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1096 W Industrial Blvd,,,,,
,Trilogy,,Trilogy,,https://www.trilogy.health.com/,2023-12-05T22:56:30.213846,,29,,,,,Maryland Medical Cannabis Commission,MMCC,,,Ellicott City,Howard County,39.2769755,-76.8317776,MD,,,,,,,,,,,,info@trilogyh.health.com,443-539-7372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,9291 Baltimore National Pike,,,,,
,Culta,,Culta,,https://culta.io/,2023-12-05T22:56:30.213846,,30,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.2804566,-76.6102392,MD,,,,,,,,,,,,,844-507-9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,215 Key Hwy,,,,,
,Chesacanna,,Chesacanna,,https://chesacanna.com/,2023-12-05T22:56:30.213846,,31,,,,,Maryland Medical Cannabis Commission,MMCC,,,Cockeysville,Baltimore County,39.4769624,-76.64222319999999,MD,,,,,,,,,,,,%20info@chesacanna.com,410-650-6555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,10534 York Rd #101,,,,,
,Haven,,Haven,,http://www.findinghaven.com/,2023-12-05T22:56:30.213846,,32,,,,,Maryland Medical Cannabis Commission,MMCC,,,Brandywine,Prince George's County,38.6714859,-76.87799629999999,MD,,,,,,,,,,,,kim@findinghaven.com,240-650-0420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,7501 Clymer Dr,,,,,
,Potomacholistics,,Potomacholistics,,https://potomacholistics.com/,2023-12-05T22:56:30.213846,,33,,,,,Maryland Medical Cannabis Commission,MMCC,,,"Physicians Ln, Maryland 20850, USA",Montgomery County,39.0993123,-77.2110384,MD,,,,,,,,,,,,%20info@potomacholistics.com,240-654-5276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,Physicians Ln,,,,,
,,,,,,2023-12-05T22:56:30.213846,,34,,,,,Maryland Medical Cannabis Commission,MMCC,,,Halethorpe,Baltimore County,39.2505488,-76.6683042,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,3531 Washington Blvd #112,,,,,
,,,,,,2023-12-05T22:56:30.213846,,35,,,,,Maryland Medical Cannabis Commission,MMCC,,,MD 20852,Montgomery County,39.0542102,-77.1197521,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,Rockville,,,,,
,,,,,,2023-12-05T22:56:30.213846,,36,,,,,Maryland Medical Cannabis Commission,MMCC,,,Germantown,Montgomery County,39.1758064,-77.2463594,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,Middlebrook Road,,,,,
,,,,,,2023-12-05T22:56:30.213846,,37,,,,,Maryland Medical Cannabis Commission,MMCC,,,Catonsville,Baltimore County,39.2845659,-76.7554899,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,6328 Baltimore National Pike,,,,,
,,,,,,2023-12-05T22:56:30.213846,,38,,,,,Maryland Medical Cannabis Commission,MMCC,,,Rockville,Montgomery County,39.1099054,-77.0770873,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4007 Norbeck Rd a,,,,,
,,,,,,2023-12-05T22:56:30.213846,,39,,,,,Maryland Medical Cannabis Commission,MMCC,,,Middle River,Baltimore County,39.3376588,-76.40024939999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,100 Carroll Island Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,40,,,,,Maryland Medical Cannabis Commission,MMCC,,,Reisterstown,Baltimore County,39.44466010000001,-76.8119263,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,11722 Reisterstown Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,41,,,,,Maryland Medical Cannabis Commission,MMCC,,,Timonium,Baltimore County,39.438862,-76.625973,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,2060A York Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,42,,,,,Maryland Medical Cannabis Commission,MMCC,,,Timonium,Baltimore County,39.4220812,-76.6177593,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1526 York Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,43,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,Baltimore County,39.2971458,-76.52885359999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,6807 Rolling Mill Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,44,,,,,Maryland Medical Cannabis Commission,MMCC,,,Nottingham,Baltimore County,39.3623362,-76.4911815,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4741 Ridge Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,45,,,,,Maryland Medical Cannabis Commission,MMCC,,,Windsor Mill,Baltimore County,39.3125711,-76.75757469999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,7165 Security Blvd Suite C,,,,,
,"Temescal Wellness of MD, LLC",,"Temescal Wellness of MD, LLC",,,2023-12-05T22:56:30.213846,,46,,,,,Maryland Medical Cannabis Commission,MMCC,,,Pikesville,Baltimore County,39.3795173,-76.72873469999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1636 Reisterstown Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,47,,,,,Maryland Medical Cannabis Commission,MMCC,,,Baltimore,,39.3020338,-76.6184803,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1114 Cathedral St #5,,,,,
,,,,,,2023-12-05T22:56:30.213846,,48,,,,,Maryland Medical Cannabis Commission,MMCC,,,Elkton,Cecil County,39.5977107,-75.81739639999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,330 E Pulaski Hwy b,,,,,
,,,,,,2023-12-05T22:56:30.213846,,49,,,,,Maryland Medical Cannabis Commission,MMCC,,,White Plains,Charles County,38.5811912,-76.95611439999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4781-A Crain Hwy,,,,,
,,,,,,2023-12-05T22:56:30.213846,,50,,,,,Maryland Medical Cannabis Commission,MMCC,,,White Plains,Charles County,38.5871341,-76.9378361,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,10766 Demarr Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,51,,,,,Maryland Medical Cannabis Commission,MMCC,,,Waldorf,Charles County,38.6461715,-76.88481139999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,2290 Old Washington Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,52,,,,,Maryland Medical Cannabis Commission,MMCC,,,Cambridge,Dorchester County,38.5638411,-76.0641654,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,603 Meteor Ave,,,,,
,,,,,,2023-12-05T22:56:30.213846,,53,,,,,Maryland Medical Cannabis Commission,MMCC,,,Edgewater,Anne Arundel County,38.9445748,-76.55972349999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,3005 Solomons Island Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,54,,,,,Maryland Medical Cannabis Commission,MMCC,,,Frederick,Frederick County,39.3621968,-77.4242549,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4606 Wedgewood Blvd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,55,,,,,Maryland Medical Cannabis Commission,MMCC,,,Laurel,Prince George's County,39.0917006,-76.8558576,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,14703 Baltimore Ave b,,,,,
,,,,,,2023-12-05T22:56:30.213846,,56,,,,,Maryland Medical Cannabis Commission,MMCC,,,Aberdeen,Harford County,39.5058493,-76.1662826,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,226 S Philadelphia Blvd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,57,,,,,Maryland Medical Cannabis Commission,MMCC,,,Joppatowne,Harford County,39.4299209,-76.3524001,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,702 Pulaski Hwy,,,,,
,,,,,,2023-12-05T22:56:30.213846,,58,,,,,Maryland Medical Cannabis Commission,MMCC,,,Abingdon,Harford County,39.47559469999999,-76.308922,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,3111 Emmorton Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,59,,,,,Maryland Medical Cannabis Commission,MMCC,,,Ellicott City,Howard County,39.2791691,-76.8627722,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,10169 Baltimore National Pike,,,,,
,,,,,,2023-12-05T22:56:30.213846,,60,,,,,Maryland Medical Cannabis Commission,MMCC,,,Salisbury,Wicomico County,38.3685337,-75.5769875,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,1003 Mt Hermon Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,61,,,,,Maryland Medical Cannabis Commission,MMCC,,,Crofton,Anne Arundel County,39.0160686,-76.6981177,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,Crofton Blvd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,62,,,,,Maryland Medical Cannabis Commission,MMCC,,,Bethesda,Montgomery County,38.9882699,-77.0970729,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4909 Fairmont Ave,,,,,
,,,,,,2023-12-05T22:56:30.213846,,63,,,,,Maryland Medical Cannabis Commission,MMCC,,,Bethesda,Montgomery County,39.0264464,-77.1253055,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,10401 Old Georgetown Rd #210,,,,,
,,,,,,2023-12-05T22:56:30.213846,,64,,,,,Maryland Medical Cannabis Commission,MMCC,,,Linthicum Heights,Anne Arundel County,39.195895,-76.68584,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,823a Elkridge Landing Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,65,,,,,Maryland Medical Cannabis Commission,MMCC,,,Burtonsville,Montgomery County,39.1109574,-76.9277995,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,4009 Sandy Spring Rd #101,,,,,
,,,,,,2023-12-05T22:56:30.213846,,66,,,,,Maryland Medical Cannabis Commission,MMCC,,,Ocean City,Worcester County,38.3368235,-75.1139002,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,12600 Marjan Ln #100,,,,,
,,,,,,2023-12-05T22:56:30.213846,,67,,,,,Maryland Medical Cannabis Commission,MMCC,,,Annapolis,Anne Arundel County,38.9925301,-76.5494068,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,2061 Generals Hwy,,,,,
,,,,,,2023-12-05T22:56:30.213846,,68,,,,,Maryland Medical Cannabis Commission,MMCC,,,Gaithersburg,Montgomery County,39.1622622,-77.16513909999999,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,8355 Snouffer School Rd,,,,,
,,,,,,2023-12-05T22:56:30.213846,,69,,,,,Maryland Medical Cannabis Commission,MMCC,,,Rockville,Montgomery County,39.0445369,-77.1102544,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adult-Use,5544 Nicholson Ln 2nd Floor,,,,,
